Date;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_P+4MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+4Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;4TC_P+4CAL;Rollover P_1M;Days to CM;Tr. Days to CM;Days to 1M;Tr. Days to 1M;CM days away;1MON  days away;Tr. Days Month;Total days;Perp w C_1M;w C;w 1M;4TC_PERP_OLD;Rollover;4TC_ROLL
09.05.2019;9546;9533;9846;10133;10400;9540;10126;10842;9067;9708;9454;8883;8308;8279;FALSE;22;17;52;37;7;13;24;20;9541;0,15;0,85;;0;9546,00
10.05.2019;9804;9817;10104;10350;10588;9811;10347;11000;9175;9733;9492;8883;8283;8271;FALSE;21;16;51;36;8;12;24;20;9809;0,2;0,8;;0;9804,00
13.05.2019;9879;10000;10238;10404;10583;9940;10409;10958;9175;9750;9508;8892;8254;8217;FALSE;18;15;48;35;9;11;24;20;9933;0,25;0,75;;0;9879,00
14.05.2019;10017;10342;10375;10454;10583;10179;10471;11000;9196;9796;9544;8888;8239;8208;FALSE;17;14;47;34;10;10;24;20;10180;0,3;0,7;;0;10017,00
15.05.2019;9925;10150;10288;10371;10500;10038;10386;10963;9117;9692;9461;8800;8200;8179;FALSE;16;13;46;33;11;9;24;20;10049;0,35;0,65;;0;9925,00
16.05.2019;9875;9967;10192;10325;10483;9921;10333;10950;8950;9646;9397;8763;8188;8167;FALSE;15;12;45;32;12;8;24;20;9930;0,4;0,6;;0;9875,00
17.05.2019;9838;9863;10100;10213;10354;9850;10222;10867;8875;9571;9327;8767;8171;8150;FALSE;14;11;44;31;13;7;24;20;9854;0,45;0,55;;0;9838,00
20.05.2019;9850;9988;10138;10229;10396;9919;10254;10850;8863;9542;9323;8788;8163;8142;FALSE;11;10;41;30;14;6;24;20;9947;0,5;0,5;;0;9850,00
21.05.2019;9904;10288;10342;10304;10417;10096;10354;10829;8850;9579;9350;8813;8171;8154;FALSE;10;9;40;29;15;5;24;20;10192;0,55;0,45;;0;9904,00
22.05.2019;9975;10558;10538;10450;10513;10267;10500;10867;8833;9550;9333;8896;8188;8167;FALSE;9;8;39;28;16;4;24;20;10441;0,6;0,4;;0;9975,00
23.05.2019;9992;10917;10892;10721;10783;10454;10799;10904;8871;9529;9329;8925;8204;8183;FALSE;8;7;38;27;17;3;24;20;10778;0,65;0,35;;0;9992,00
24.05.2019;10008;11167;11042;10804;10908;10588;10918;10988;8938;9583;9359;8938;8221;8183;FALSE;7;6;37;26;18;2;24;20;11051;0,7;0,3;;0;10008,00
28.05.2019;10042;11388;11400;11083;11150;10715;11211;11013;9017;9629;9400;8954;8229;8183;FALSE;3;4;33;24;20;0;24;20;11388;0,8;0,2;;1;11388,00
29.05.2019;10000;10888;10942;10863;10979;10444;10928;10729;8833;9454;9222;8850;8200;8167;FALSE;2;3;32;23;21;1;24;22;10848;0,863636364;0,045454545;;1;10888,00
30.05.2019;10013;10563;10588;10550;10658;10288;10599;10642;8650;9329;9068;8738;8163;8158;FALSE;1;2;31;22;22;2;24;24;10517;0,916666667;0,083333333;;1;10563,00
31.05.2019;10533;10579;10521;10621;10575;10533;10574;10529;8646;9296;9050;8725;8158;8154;FALSE;0;1;30;21;23;3;24;26;10574;0,961538462;0,192307692;;1;10579,00
03.06.2019;10463;10583;10475;10563;10558;10463;10540;10467;8638;9279;8998;8667;8133;8121;TRUE;27;20;58;43;1;22;21;23;10468;0,130434783;0,869565217;;0;10463,00
04.06.2019;10229;10338;10333;10442;10417;10229;10371;10354;8608;9229;8932;8638;8113;8108;FALSE;26;19;57;42;2;21;21;23;10238;0,173913043;0,826086957;;0;10229,00
05.06.2019;10063;10054;10083;10163;10238;10063;10100;10229;8554;9200;8863;8475;8079;8096;FALSE;25;18;56;41;3;20;21;23;10062;0,217391304;0,782608696;;0;10063,00
06.06.2019;10038;10163;10288;10329;10225;10038;10260;10208;8654;9242;8928;8504;8083;8100;FALSE;24;17;55;40;4;19;21;23;10060;0,260869565;0,739130435;;0;10038,00
07.06.2019;9979;10158;10308;10367;10221;9979;10278;10204;8683;9258;8950;8504;8083;8100;FALSE;23;16;54;39;5;18;21;23;10018;0,304347826;0,695652174;;0;9979,00
10.06.2019;9858;10050;10204;10283;10200;9858;10179;10192;8642;9208;8913;8492;8083;8100;FALSE;20;15;51;38;6;17;21;23;9908;0,347826087;0,652173913;;0;9858,00
11.06.2019;9704;10117;10208;10267;10171;9704;10197;10150;8650;9250;8931;8454;8092;8108;FALSE;19;14;50;37;7;16;21;23;9830;0,391304348;0,608695652;;0;9704,00
12.06.2019;9583;9925;10188;10171;10104;9583;10094;10017;8517;9229;8897;8421;8104;8108;FALSE;18;13;49;36;8;15;21;23;9702;0,434782609;0,565217391;;0;9583,00
13.06.2019;9504;9938;10225;10267;10183;9504;10143;10102;8442;9254;8903;8413;8121;8121;FALSE;17;12;48;35;9;14;21;23;9674;0,47826087;0,52173913;;0;9504,00
14.06.2019;9613;10113;10450;10438;10408;9613;10333;10267;8479;9346;8968;8467;8125;8121;FALSE;16;11;47;34;10;13;21;23;9830;0,52173913;0,47826087;;0;9613,00
17.06.2019;9529;9904;10342;10383;10375;9529;10210;10229;8492;9392;8988;8533;8154;8142;FALSE;13;10;44;33;11;12;21;23;9708;0,565217391;0,434782609;;0;9529,00
18.06.2019;9471;9871;10358;10396;10404;9471;10208;10350;8538;9467;9044;8579;8196;8158;FALSE;12;9;43;32;12;11;21;23;9680;0,608695652;0,391304348;;0;9471,00
19.06.2019;9433;9733;10229;10300;10333;9433;10088;10308;8542;9517;9055;8571;8246;8196;FALSE;11;8;42;31;13;10;21;23;9603;0,652173913;0,347826087;;0;9433,00
20.06.2019;9379;9617;10183;10250;10350;9379;10017;10338;8550;9533;9066;8575;8263;8196;FALSE;10;7;41;30;14;9;21;23;9524;0,695652174;0,304347826;;0;9379,00
21.06.2019;9375;9796;10304;10392;10413;9375;10164;10454;8596;9596;9115;8608;8288;8221;FALSE;9;6;40;29;15;8;21;23;9650;0,739130435;0,260869565;;0;9375,00
24.06.2019;9413;10308;10775;10879;10892;9413;10654;10879;8925;9842;9376;8808;8363;8279;FALSE;6;5;37;28;16;7;21;23;10036;0,782608696;0,217391304;;0;9413,00
25.06.2019;9446;10492;10775;10829;10883;9446;10699;10783;8908;9800;9342;8779;8363;8267;FALSE;5;4;36;27;17;6;21;23;10219;0,826086957;0,173913043;;1;10492,00
26.06.2019;9463;10604;10904;10938;10971;9463;10815;10858;8933;9800;9342;8775;8363;8267;FALSE;4;3;35;26;18;5;21;23;10356;0,869565217;0,130434783;;1;10604,00
27.06.2019;9463;10704;10900;10933;10971;9463;10846;10842;8917;9788;9329;8783;8358;8269;FALSE;3;2;34;25;19;4;21;23;10488;0,913043478;0,086956522;;1;10704,00
28.06.2019;10867;11063;11021;11058;11083;10983;10958;9033;9842;9138;9393;8798;8342;8279;FALSE;2;1;33;24;20;3;21;23;11037;0,956521739;0,043478261;;1;11063,00
01.07.2019;11213;11354;11292;11292;11300;11286;11242;9275;9988;9342;9592;8900;8408;8317;TRUE;30;23;61;45;0;22;23;22;11213;0,045454545;1,045454545;;0;11213,00
02.07.2019;11758;11758;11671;11650;11629;11729;11571;9438;10113;9450;9709;8958;8454;8342;FALSE;29;22;60;44;1;21;23;22;11758;0;1;;0;11758,00
03.07.2019;12454;12400;12175;11954;11879;12343;11813;9596;10288;9579;9857;9008;8508;8388;FALSE;28;21;59;43;2;20;23;22;12449;0,045454545;0,954545455;;0;12454,00
04.07.2019;13442;12779;12425;12104;12008;12882;11908;9563;10296;9604;9855;9000;8546;8400;FALSE;27;20;58;42;3;19;23;22;13352;0,090909091;0,909090909;;0;13442,00
05.07.2019;13408;12592;12200;11975;11900;12733;11817;9442;10158;9550;9769;8963;8554;8404;FALSE;26;19;57;41;4;18;23;22;13260;0,136363636;0,863636364;;0;13408,00
08.07.2019;13104;12179;11863;11792;11700;12382;11633;9350;10050;9475;9679;8863;8529;8396;FALSE;23;18;54;40;5;17;23;22;12894;0,181818182;0,818181818;;0;13104,00
09.07.2019;13917;13067;12446;12083;11933;13143;11938;9579;10213;9667;9871;8971;8575;8408;FALSE;22;17;53;39;6;16;23;22;13685;0,227272727;0,772727273;;0;13917,00
10.07.2019;13902;13108;12325;12013;11867;13112;11883;9554;10208;9667;9864;8954;8579;8413;FALSE;21;16;52;38;7;15;23;22;13649;0,272727273;0,727272727;;0;13902,00
11.07.2019;14338;13492;12446;12158;11979;13425;12008;9617;10238;9675;9895;8975;8579;8413;FALSE;20;15;51;37;8;14;23;22;14030;0,318181818;0,681818182;;0;14338,00
12.07.2019;14792;13913;12771;12296;12117;13825;12167;9613;10258;9696;9910;8994;8600;8433;FALSE;19;14;50;36;9;13;23;22;14432;0,363636364;0,636363636;;0;14792,00
15.07.2019;15033;14163;13071;12438;12271;14089;12304;9679;10329;9788;9989;9021;8608;8433;FALSE;16;13;47;35;10;12;23;22;14638;0,409090909;0,590909091;;0;15033,00
16.07.2019;14738;13713;12667;12196;12050;13706;12050;9538;10229;9642;9861;8933;8583;8425;FALSE;15;12;46;34;11;11;23;22;14226;0,454545455;0,545454545;;0;14738,00
17.07.2019;14979;14142;13033;12413;12217;14051;12225;9625;10279;9675;9911;8958;8596;8429;FALSE;14;11;45;33;12;10;23;22;14522;0,5;0,5;;0;14979,00
18.07.2019;15175;14465;13322;12586;12333;14321;12367;9654;10296;9763;9962;8996;8613;8454;FALSE;13;10;44;32;13;9;23;22;14755;0,545454545;0,454545455;;0;15175,00
19.07.2019;15417;14844;13775;12838;12517;14678;12625;9725;10354;9825;10021;9025;8617;8458;FALSE;12;9;43;31;14;8;23;22;15052;0,590909091;0,409090909;;0;15417,00
22.07.2019;15625;15621;14529;13196;12858;15258;12983;9875;10479;9975;10160;9054;8633;8442;FALSE;9;8;40;30;15;7;23;22;15622;0,636363636;0,363636364;;0;15625,00
23.07.2019;15296;14517;13446;12742;12529;14419;12529;9671;10300;9763;9964;8967;8608;8408;FALSE;8;7;39;29;16;6;23;22;14729;0,681818182;0,318181818;;0;15296,00
24.07.2019;15208;14108;13200;12550;12442;14172;12475;9592;10246;9758;9931;8921;8571;8408;FALSE;7;6;38;28;17;5;23;22;14358;0,727272727;0,272727273;;0;15208,00
25.07.2019;15267;14633;13854;12913;12800;14585;12871;9692;10313;9817;10000;8975;8583;8396;FALSE;6;5;37;27;18;4;23;22;14748;0,772727273;0,227272727;;1;14633,00
26.07.2019;15246;14138;13671;12646;12475;14351;12517;9629;10292;9813;9979;8967;8583;8408;FALSE;5;4;36;26;19;3;23;22;14289;0,818181818;0,181818182;;1;14138,00
29.07.2019;15196;13738;13446;12488;12367;14126;12388;9571;10229;9763;9926;8975;8571;8400;FALSE;2;3;33;25;20;2;23;22;13871;0,863636364;0,136363636;;1;13738,00
30.07.2019;15204;13192;13013;12308;12196;13803;12200;9408;10058;9617;9769;8896;8554;8400;FALSE;1;2;32;24;21;1;23;22;13283;0,909090909;0,090909091;;1;13192,00
31.07.2019;12963;12708;12250;12154;12025;12836;12143;9342;10029;9550;9708;8883;8546;8396;FALSE;0;1;31;23;22;0;23;22;12708;0,954545455;0,045454545;;1;12708,00
01.08.2019;13021;12679;12175;12096;12008;12850;12093;9317;9942;9492;9650;8883;8567;8396;TRUE;30;22;60;43;1;20;23;21;13005;0,047619048;1,047619048;;0;13021,00
02.08.2019;13000;12629;12054;11992;11946;12815;11997;9250;9879;9483;9620;8858;8571;8388;FALSE;29;21;59;42;2;19;23;21;12965;0;1;;0;13000,00
05.08.2019;13129;12450;11871;11667;11583;12790;11707;9113;9708;9175;9382;8771;8546;8379;FALSE;26;20;56;41;3;18;23;21;13032;0,047619048;0,952380952;;0;13129,00
06.08.2019;14379;13767;12600;12146;12129;14073;12292;9408;9888;9292;9572;8858;8579;8408;FALSE;25;19;55;40;4;17;23;21;14262;0,095238095;0,904761905;;0;14379,00
07.08.2019;14546;13513;12425;11813;11825;14029;12021;9254;9746;9108;9394;8817;8558;8396;FALSE;24;18;54;39;5;16;23;21;14300;0,142857143;0,857142857;;0;14546,00
08.08.2019;15113;13940;12763;12042;12042;14526;12282;9375;9792;9150;9458;8833;8575;8392;FALSE;23;17;53;38;6;15;23;21;14778;0,19047619;0,80952381;;0;15113,00
09.08.2019;15625;14767;13404;12542;12375;15196;12774;9596;9913;9246;9599;8896;8608;8429;FALSE;22;16;52;37;7;14;23;21;15339;0,238095238;0,761904762;;0;15625,00
12.08.2019;15696;15038;13975;12725;12500;15367;13067;9667;9958;9275;9647;8900;8608;8429;FALSE;19;15;49;36;8;13;23;21;15445;0,285714286;0,714285714;;0;15696,00
13.08.2019;16050;15575;14408;13075;12867;15813;13450;9817;10033;9371;9753;9008;8600;8429;FALSE;18;14;48;35;9;12;23;21;15846;0,333333333;0,666666667;;0;16050,00
14.08.2019;16171;15717;14554;13208;12954;15944;13572;9879;10088;9425;9801;9033;8633;8429;FALSE;17;13;47;34;10;11;23;21;15955;0,380952381;0,619047619;;0;16171,00
15.08.2019;16213;15796;14638;13263;12933;16005;13611;9954;10179;9483;9872;9054;8658;8446;FALSE;16;12;46;33;11;10;23;21;15995;0,428571429;0,571428571;;0;16213,00
16.08.2019;16225;15467;14433;13038;12700;15846;13391;9958;10229;9458;9874;9046;8658;8442;FALSE;15;11;45;32;12;9;23;21;15792;0,476190476;0,523809524;;0;16225,00
19.08.2019;16058;14771;13854;12642;12308;15415;12935;9929;10142;9396;9818;9000;8638;8442;FALSE;12;10;42;31;13;8;23;21;15261;0,523809524;0,476190476;;0;16058,00
20.08.2019;16104;15138;14067;12763;12413;15621;13081;10079;10267;9475;9924;9058;8658;8450;FALSE;11;9;41;30;14;7;23;21;15460;0,571428571;0,428571429;;0;16104,00
21.08.2019;16196;15663;14608;13229;12858;15929;13565;10338;10533;9600;10122;9125;8692;8488;FALSE;10;8;40;29;15;6;23;21;15815;0,619047619;0,380952381;;0;16196,00
22.08.2019;16292;16138;15038;13713;13125;16215;13958;10525;10754;9721;10295;9296;8892;8613;FALSE;9;7;39;28;16;5;23;21;16175;0,666666667;0,333333333;;0;16292,00
23.08.2019;16296;16433;15208;13883;13217;16365;14103;10613;10842;9696;10365;9388;9017;8646;FALSE;8;6;38;27;17;4;23;21;16407;0,714285714;0,285714286;;0;16296,00
27.08.2019;16329;16950;15838;14488;13642;16640;14656;10879;10983;9900;10577;9533;9138;8667;FALSE;4;4;34;25;19;2;23;21;16891;0,80952381;0,19047619;;1;16950,00
28.08.2019;16308;16675;15679;14400;13567;16492;14549;10854;10933;9954;10582;9513;9125;8658;FALSE;3;3;33;24;20;1;23;21;16658;0,857142857;0,142857143;;1;16675,00
29.08.2019;16311;16788;15671;14325;13525;16549;14507;10879;10913;9925;10567;9500;9121;8625;FALSE;2;2;32;23;21;0;23;21;16788;0,904761905;0,095238095;;1;16788,00
30.08.2019;17163;16079;14554;13679;11225;17163;14771;11017;10954;10029;10673;9571;9138;8654;FALSE;1;1;31;22;22;1;23;23;16126;0,956521739;0,043478261;;1;16079,00
02.09.2019;17067;16004;14329;13488;11225;17067;14607;10963;10900;10058;10674;9588;9129;8650;TRUE;28;21;59;44;0;23;21;23;17067;0,086956522;0,913043478;;0;17067,00
03.09.2019;16917;15483;13925;13117;11067;16917;14175;10721;10721;9958;10523;9396;9071;8621;FALSE;27;20;58;43;1;22;21;23;16855;0,130434783;0,869565217;;0;16917,00
04.09.2019;16871;15071;13813;12942;10900;16871;13942;10500;10583;9879;10402;9325;9058;8625;FALSE;26;19;57;42;2;21;21;23;16714;0,173913043;0,826086957;;0;16871,00
05.09.2019;16246;14304;13396;12571;10683;16246;13424;10304;10375;9792;10250;9238;9013;8583;FALSE;25;18;56;41;3;20;21;23;15993;0,217391304;0,782608696;;0;16246,00
06.09.2019;16567;14571;13579;12746;10796;16567;13632;10450;10508;9896;10372;9263;9038;8600;FALSE;24;17;55;40;4;19;21;23;16220;0,260869565;0,739130435;;0;16567,00
09.09.2019;16500;14629;13642;12779;10833;16500;13683;10504;10529;9913;10397;9271;9050;8604;FALSE;21;16;52;39;5;18;21;23;16093;0,304347826;0,695652174;;0;16500,00
10.09.2019;16383;14396;13558;12758;10842;16383;13571;10450;10442;9896;10348;9242;9033;8600;FALSE;20;15;51;38;6;17;21;23;15865;0,347826087;0,652173913;;0;16383,00
11.09.2019;16921;14929;13958;13125;11150;16921;14004;10738;10642;10075;10528;9338;9113;8671;FALSE;19;14;50;37;7;16;21;23;16315;0,391304348;0,608695652;;0;16921,00
12.09.2019;17463;15871;14850;13663;11583;17463;14795;11146;10913;10329;10795;9429;9204;8725;FALSE;18;13;49;36;8;15;21;23;16909;0,434782609;0,565217391;;0;17463,00
13.09.2019;17338;15733;14725;13650;11567;17338;14703;11075;10908;10300;10755;9454;9208;8717;FALSE;17;12;48;35;9;14;21;23;16710;0,47826087;0,52173913;;0;17338,00
16.09.2019;17254;15633;14596;13571;11633;17254;14600;11142;10933;10296;10770;9483;9217;8725;FALSE;14;11;45;34;10;13;21;23;16549;0,52173913;0,47826087;;0;17254,00
17.09.2019;16921;14871;13875;12938;11342;16921;13895;10875;10721;10204;10593;9396;9188;8696;FALSE;13;10;44;33;11;12;21;23;15941;0,565217391;0,434782609;;0;16921,00
18.09.2019;16758;14021;13250;12467;11125;16758;13246;10675;10483;10133;10413;9342;9154;8671;FALSE;12;9;43;32;12;11;21;23;15330;0,608695652;0,391304348;;0;16758,00
19.09.2019;16721;13763;13204;12429;11092;16721;13132;10579;10404;10129;10347;9346;9163;8683;FALSE;11;8;42;31;13;10;21;23;15049;0,652173913;0,347826087;;0;16721,00
20.09.2019;16754;13763;13346;12513;11075;16754;13207;10604;10450;10163;10376;9352;9171;8696;FALSE;10;7;41;30;14;9;21;23;14933;0,695652174;0,304347826;;0;16754,00
23.09.2019;16763;13929;13454;12842;11213;16763;13408;10850;10671;10221;10534;9413;9167;8679;FALSE;7;6;38;29;15;8;21;23;14915;0,739130435;0,260869565;;0;16763,00
24.09.2019;16750;13779;13363;12763;11113;16750;13302;10754;10704;10229;10507;9433;9171;8683;FALSE;6;5;37;28;16;7;21;23;14683;0,782608696;0,217391304;;1;13779,00
25.09.2019;16763;12988;12804;12513;10975;16763;12768;10500;10496;10158;10359;9363;9142;8671;FALSE;5;4;36;27;17;6;21;23;13973;0,826086957;0,173913043;;1;12988,00
26.09.2019;16696;12558;12429;12096;10708;16696;12361;10171;10329;10125;10220;9325;9125;8671;FALSE;4;3;35;26;18;5;21;23;13458;0,869565217;0,130434783;;1;12558,00
27.09.2019;16654;12392;12342;12083;10708;16654;12272;10283;10408;10221;10315;9338;9117;8671;FALSE;3;2;34;25;19;4;21;23;13133;0,913043478;0,086956522;;1;12392,00
30.09.2019;13079;12983;12671;11004;10633;12911;10633;10650;10463;10613;10590;9442;9150;8692;FALSE;0;1;31;24;20;3;21;23;12996;0,956521739;0,043478261;;1;12983,00
01.10.2019;13311;13146;12807;11100;10700;13088;10707;10671;10475;10614;10617;9436;9150;8686;TRUE;30;23;60;44;1;20;24;21;13303;0,095238095;1,095238095;;0;13311,00
02.10.2019;13629;13386;13029;11182;10761;13348;10804;10725;10539;10632;10675;9429;9168;8704;FALSE;29;22;59;43;2;19;24;21;13606;0,047619048;1,047619048;;0;13629,00
03.10.2019;13589;13332;13000;11154;10729;13307;10764;10664;10482;10579;10623;9414;9168;8711;FALSE;28;21;58;42;3;18;24;21;13552;0;1;;0;13589,00
04.10.2019;14086;13768;13236;11339;10893;13696;10921;10782;10557;10629;10723;9464;9211;8743;FALSE;27;20;57;41;4;17;24;21;14025;0,047619048;0,952380952;;0;14086,00
07.10.2019;14689;14486;13514;11586;11096;14230;11143;10961;10707;10729;10885;9489;9218;8739;FALSE;24;19;54;40;5;16;24;21;14641;0,095238095;0,904761905;;0;14689,00
08.10.2019;15325;15100;14096;11800;11268;14840;11329;11229;10907;10818;11071;9596;9254;8771;FALSE;23;18;53;39;6;15;24;21;15261;0,142857143;0,857142857;;0;15325,00
09.10.2019;15193;15089;13982;11689;11096;14755;11161;11107;10836;10711;10954;9564;9236;8757;FALSE;22;17;52;38;7;14;24;21;15158;0,19047619;0,80952381;;0;15193,00
10.10.2019;15096;14804;13736;11629;11029;14545;11079;11071;10789;10664;10901;9532;9236;8757;FALSE;21;16;51;37;8;13;24;21;14985;0,238095238;0,761904762;;0;15096,00
11.10.2019;15136;14771;13721;11564;10982;14543;11071;11007;10761;10671;10878;9507;9211;8768;FALSE;20;15;50;36;9;12;24;21;14980;0,285714286;0,714285714;;0;15136,00
14.10.2019;15100;14889;13746;11589;10986;14578;11139;11104;10821;10757;10956;9518;9207;8782;FALSE;17;14;47;35;10;11;24;21;15000;0,333333333;0,666666667;;0;15100,00
15.10.2019;14639;14152;13196;11421;10871;13996;10971;10975;10732;10686;10841;9471;9204;8779;FALSE;16;13;46;34;11;10;24;21;14384;0,380952381;0,619047619;;0;14639,00
16.10.2019;14304;13721;12779;11321;10750;13601;10921;10936;10707;10625;10797;9439;9179;8757;FALSE;15;12;45;33;12;9;24;21;13971;0,428571429;0,571428571;;0;14304,00
17.10.2019;14393;13811;12939;11375;10775;13714;10925;11000;10782;10704;10853;9471;9182;8768;FALSE;14;11;44;32;13;8;24;21;14033;0,476190476;0,523809524;;0;14393,00
18.10.2019;14461;13704;12982;11407;10796;13715;10939;11050;10804;10714;10877;9496;9186;8761;FALSE;13;10;43;31;14;7;24;21;13956;0,523809524;0,476190476;;0;14461,00
21.10.2019;14393;13332;12832;11425;10854;13519;11011;11168;10846;10725;10938;9527;9189;8768;FALSE;10;9;40;30;15;6;24;21;13635;0,571428571;0,428571429;;0;14393,00
22.10.2019;14386;13389;13121;11500;10868;13632;11039;11157;10818;10700;10929;9530;9189;8768;FALSE;9;8;39;29;16;5;24;21;13626;0,619047619;0,380952381;;0;14386,00
23.10.2019;14389;13239;12979;11521;10929;13536;11111;11282;10818;10711;10980;9579;9196;8771;FALSE;8;7;38;28;17;4;24;21;13458;0,666666667;0,333333333;;0;14389,00
24.10.2019;14404;13336;13129;11632;11011;13623;11150;11343;10854;10686;11008;9611;9193;8771;FALSE;7;6;37;27;18;3;24;21;13489;0,714285714;0,285714286;;0;14404,00
25.10.2019;14382;12796;12754;11379;10786;13311;10946;11218;10768;10636;10892;9564;9171;8771;FALSE;6;5;36;26;19;2;24;21;12947;0,761904762;0,238095238;;1;12796,00
28.10.2019;14343;12414;12504;11229;10600;13087;10646;11114;10718;10596;10769;9518;9146;8771;FALSE;3;4;33;25;20;1;24;21;12506;0,80952381;0,19047619;;1;12414,00
29.10.2019;14271;12393;12439;10882;10382;13034;10496;11068;10646;10496;10677;9529;9139;8764;FALSE;2;3;32;24;21;0;24;21;12393;0,857142857;0,142857143;;1;12393,00
30.10.2019;14257;11646;11682;10257;9946;12529;10014;10725;10368;10286;10348;9407;9107;8764;FALSE;1;2;31;23;22;1;24;23;11760;0,913043478;0;;1;11646,00
31.10.2019;11254;11246;10068;9725;9836;11250;9876;10514;10093;10043;10132;9307;9079;8757;FALSE;0;1;30;22;23;2;24;25;11247;0,96;0,12;;1;11246,00
01.11.2019;11414;11379;10111;9743;9871;11397;9908;10539;10118;10043;10152;9304;9064;8750;TRUE;29;21;60;43;1;21;22;22;11412;0,045454545;0,954545455;;0;11414,00
04.11.2019;11179;11132;10021;9707;9875;11155;9868;10479;10036;9911;10073;9282;9057;8746;FALSE;26;20;57;42;2;20;22;22;11175;0,090909091;0,909090909;;0;11179,00
05.11.2019;10929;10864;9750;9618;9814;10896;9727;10400;9961;9875;9991;9241;9032;8746;FALSE;25;19;56;41;3;19;22;22;10920;0,136363636;0,863636364;;0;10929,00
06.11.2019;10418;10168;9346;9321;9571;10293;9413;10232;9861;9750;9814;9107;9000;8732;FALSE;24;18;55;40;4;18;22;22;10373;0,181818182;0,818181818;;0;10418,00
07.11.2019;10139;9982;9225;9121;9407;10061;9251;10221;9800;9729;9750;9025;8986;8732;FALSE;23;17;54;39;5;17;22;22;10103;0,227272727;0,772727273;;0;10139,00
08.11.2019;10168;9971;9193;9096;9404;10070;9231;10171;9782;9700;9721;9011;8982;8739;FALSE;22;16;53;38;6;16;22;22;10114;0,272727273;0,727272727;;0;10168,00
11.11.2019;10182;9975;9186;9104;9436;10079;9242;10204;9804;9704;9738;9032;8975;8736;FALSE;19;15;50;37;7;15;22;22;10116;0,318181818;0,681818182;;0;10182,00
12.11.2019;9993;9818;8975;9029;9361;9905;9121;10146;9814;9700;9696;8996;8957;8757;FALSE;18;14;49;36;8;14;22;22;9929;0,363636364;0,636363636;;0;9993,00
13.11.2019;9841;9406;8628;8772;9266;9624;8889;9925;9747;9656;9554;8975;8950;8769;FALSE;17;13;48;35;9;13;22;22;9663;0,409090909;0,590909091;;0;9841,00
14.11.2019;9755;9063;8497;8788;9381;9409;8889;10022;9884;9722;9629;9025;8953;8734;FALSE;16;12;47;34;10;12;22;22;9440;0,454545455;0,545454545;;0;9755,00
15.11.2019;9884;9413;8753;9003;9588;9649;9115;10141;9997;9775;9757;9047;8959;8741;FALSE;15;11;46;33;11;11;22;22;9649;0,5;0,5;;0;9884,00
18.11.2019;9894;9597;9228;9150;9822;9746;9400;10244;10075;9788;9877;9144;8981;8744;FALSE;12;10;43;32;12;10;22;22;9732;0,545454545;0,454545455;;0;9894,00
19.11.2019;9900;9688;9219;9094;9772;9794;9362;10150;10031;9708;9813;9134;8981;8744;FALSE;11;9;42;31;13;9;22;22;9775;0,590909091;0,409090909;;0;9900,00
20.11.2019;9913;9691;9156;9028;9728;9802;9304;10116;10041;9691;9788;9119;8975;8756;FALSE;10;8;41;30;14;8;22;22;9772;0,636363636;0,363636364;;0;9913,00
21.11.2019;9894;9444;8678;8863;9606;9669;9049;10034;9975;9656;9679;9106;8978;8744;FALSE;9;7;40;29;15;7;22;22;9587;0,681818182;0,318181818;;0;9894,00
22.11.2019;9900;9650;8719;8906;9728;9775;9118;10197;10028;9717;9765;9066;8975;8750;FALSE;8;6;39;28;16;6;22;22;9718;0,727272727;0,272727273;;0;9900,00
25.11.2019;9891;9718;8853;8953;9881;9804;9229;10234;10047;9769;9820;9050;8969;8750;FALSE;5;5;36;27;17;5;22;22;9757;0,772727273;0,227272727;;0;9891,00
