Date;CURMON;1MON;2MON;3MON;CURQ;1Q;2Q;3Q;1CAL;2CAL;3CAL;Rollover;ROLL
30.01.2023;8058;9275;12088;13213;9807;13696;14221;14038;13342;12900;12404;1;12088
31.01.2023;9033;11696;12988;13279;9572;13495;14075;13963;13304;12875;12450;1;12988
01.02.2023;8892;11683;12892;13158;9520;13375;14058;13929;13242;12833;12475;0;11683
02.02.2023;8492;11346;12425;12708;9275;12947;13908;13800;13183;12817;12475;0;11346
03.02.2023;8154;11000;12238;12525;9047;12754;13875;13808;13142;12892;12500;0;11000
06.02.2023;7775;10379;11679;12125;8713;12313;13642;13521;12988;12800;12483;0;10379
07.02.2023;7892;10450;11821;12308;8776;12471;13696;13596;13104;12854;12525;0;10450
08.02.2023;7875;10646;12163;12542;8836;12735;14000;13942;13233;12946;12517;0;10646
09.02.2023;7713;10463;12063;12450;8721;12649;13850;13779;13213;12925;12567;0;10463
10.02.2023;7617;10433;12121;12492;8679;12690;14038;13888;13158;12908;12575;0;10433
13.02.2023;7358;9833;11754;12117;8392;12363;13733;13583;13050;12846;12550;0;9833
14.02.2023;7233;9850;11617;11992;8356;12221;13496;13350;12933;12783;12550;0;9850
15.02.2023;7392;10304;11879;12304;8561;12518;13825;13638;12983;12833;12575;0;10304
16.02.2023;7600;10829;12321;12667;8805;12886;13954;13808;13025;12854;12604;0;10829
17.02.2023;7671;11117;12496;12858;8925;13068;14058;13850;13104;12871;12613;0;11117
20.02.2023;7696;11383;12738;13158;9022;13321;14104;13892;13142;12908;12646;0;11383
21.02.2023;7904;12683;13825;13933;9524;14142;14679;14463;13521;13133;12758;0;12683
22.02.2023;7975;12838;13942;13954;9600;14175;14700;14483;13479;13133;12767;1;13942
23.02.2023;8088;13700;14696;14688;9925;14860;15008;14725;13675;13233;12825;1;14696
24.02.2023;8058;13833;14750;14725;9959;14903;14892;14750;13542;13125;12738;1;14750
27.02.2023;8121;14350;15313;15025;10152;15271;15079;14858;13588;13171;12796;1;15313
28.02.2023;16446;16879;16713;16921;10904;16838;16221;15529;13988;13383;12938;1;16713
01.03.2023;15208;16246;16271;16246;10491;16254;15888;15196;13654;13192;12854;0;16246
02.03.2023;14833;16008;15975;15933;10366;15972;15700;15175;13567;13146;12863;0;16008
03.03.2023;14229;15879;15825;15754;10165;15820;15500;15121;13558;13133;12867;0;15879
06.03.2023;13808;15558;15542;15542;10024;15547;15321;14958;13538;13158;12888;0;15558
07.03.2023;13646;15521;15521;15538;9970;15527;15458;15046;13554;13129;12867;0;15521
08.03.2023;14117;16171;16421;16392;10127;16328;16133;15496;13796;13158;12896;0;16171
09.03.2023;14504;16621;16721;16604;10256;16649;16483;15633;13854;13204;12925;0;16621
10.03.2023;14821;17004;17246;16971;10362;17074;16800;15908;13917;13200;12883;0;17004
13.03.2023;14829;17004;17133;16850;10365;16996;16838;15883;13871;13175;12883;0;17004
14.03.2023;14821;16725;16879;16604;10362;16736;16675;15675;13800;13171;12917;0;16725
15.03.2023;14375;15992;16208;15946;10213;16049;16138;15263;13475;13021;12833;0;15992
16.03.2023;14104;16404;16729;16458;10123;16531;16558;15525;13575;13050;12854;0;16404
17.03.2023;14063;16121;16521;16213;10109;16285;16492;15467;13538;13000;12846;0;16121
20.03.2023;14029;15833;16225;16000;10098;16020;16300;15358;13383;12933;12800;0;15833
21.03.2023;13908;15204;15821;15746;10058;15590;15963;15067;13238;12879;12767;0;15204
22.03.2023;13967;15392;15933;15896;10077;15740;16117;15192;13271;12854;12750;0;15392
23.03.2023;14017;15613;16167;16192;10094;15990;16525;15500;13467;12929;12738;0;15613
24.03.2023;14017;15242;15958;15992;10094;15731;16438;15450;13413;12896;12754;0;15242
27.03.2023;13950;14875;15813;15900;10072;15529;16263;15333;13350;12879;12758;1;15813
28.03.2023;13942;14596;15642;15725;10069;15321;16167;15250;13313;12854;12750;1;15642
29.03.2023;13933;15067;16096;16221;10066;15795;16583;15542;13483;12917;12750;1;16096
30.03.2023;13929;14367;15717;15996;10065;15360;16179;15213;13388;12871;12725;1;15717
31.03.2023;14250;15783;16242;16133;15425;16283;15333;12571;13467;12904;12767;1;16242
03.04.2023;14383;15946;16563;16625;15631;16614;15517;12654;13554;12963;12775;0;15946
04.04.2023;14438;16038;16846;16950;15774;16908;15688;12733;13613;13004;12792;0;16038
05.04.2023;14108;15575;16508;16708;15397;16703;15475;12600;13517;12954;12783;0;15575
06.04.2023;13967;15354;16254;16592;15192;16597;15463;12608;13471;12938;12775;0;15354
11.04.2023;13242;14829;15808;16033;14626;16128;15213;12408;13342;12825;12713;0;14829
12.04.2023;13033;14817;15758;16050;14536;16192;15250;12404;13363;12833;12704;0;14817
13.04.2023;12858;14808;15633;16075;14433;16225;15217;12392;13367;12833;12700;0;14808
14.04.2023;12779;14867;15733;16183;14460;16286;15288;12425;13400;12850;12704;0;14867
17.04.2023;12696;15025;15971;16158;14564;16274;15246;12438;13425;12863;12717;0;15025
18.04.2023;12917;15375;16167;16225;14820;16325;15308;12458;13446;12888;12717;0;15375
19.04.2023;13079;15896;16588;16808;15188;16853;15646;12533;13492;12942;12746;0;15896
20.04.2023;13042;15679;16425;16725;15049;16831;15579;12508;13508;12950;12725;0;15679
21.04.2023;13000;15467;16025;16567;14831;16697;15479;12467;13400;12921;12717;0;15467
24.04.2023;12929;14954;15667;16200;14517;16328;15221;12350;13283;12863;12696;0;14954
25.04.2023;12908;14517;15229;15817;14218;15981;15033;12242;13175;12817;12671;1;15229
26.04.2023;12871;14021;14867;15642;13920;15803;14917;12163;13104;12796;12646;1;14867
27.04.2023;12839;13733;14700;15588;13757;15801;14767;12075;13013;12775;12621;1;14700
28.04.2023;13683;14542;15525;15942;13659;15728;14542;11975;12967;12742;12621;1;15525
02.05.2023;12975;13804;14883;15250;13177;15089;13946;11779;12800;12671;12604;0;13804
03.05.2023;13304;14258;15054;15429;13438;15247;14258;11775;12767;12675;12600;0;14258
04.05.2023;12613;13638;14621;15046;13001;14839;14008;11475;12554;12529;12479;0;13638
05.05.2023;12704;13604;14663;15013;13020;14831;14025;11417;12525;12521;12471;0;13604
09.05.2023;13275;14425;15208;15408;13484;15244;14363;11579;12667;12579;12513;0;14425
10.05.2023;12875;13813;14633;14958;13147;14778;14083;11367;12467;12475;12446;0;13813
11.05.2023;12171;12979;13754;14183;12634;13987;13542;10946;12225;12242;12250;0;12979
12.05.2023;12075;12833;13450;13817;12553;13681;13208;10629;12125;12017;12058;0;12833
15.05.2023;11771;12075;12554;13025;12199;12893;12550;10267;11779;11783;11821;0;12075
16.05.2023;11967;12183;12738;13133;12301;13032;12700;10396;11942;11867;11867;0;12183
17.05.2023;11954;12250;12779;13283;12319;13143;12825;10458;12017;11900;11883;0;12250
18.05.2023;12017;12708;13188;13729;12492;13603;13396;10571;12183;11992;11942;0;12708
19.05.2023;12008;12642;13063;13783;12467;13600;13463;10571;12104;11967;11925;0;12642
22.05.2023;11967;12283;12842;13596;12334;13397;13279;10433;11913;11833;11871;0;12283
23.05.2023;11858;11379;11992;12846;11996;12612;12550;9979;11521;11525;11713;0;11379
24.05.2023;11792;10579;11033;11808;11708;11624;11654;9433;11017;10983;11446;0;10579
25.05.2023;11767;10275;10733;11629;11598;11407;11438;9333;10917;10833;11375;1;10733
26.05.2023;11760;10300;11135;12160;11604;11840;12010;9455;11095;11060;11395;1;11135
30.05.2023;11700;9671;10446;11463;11374;11215;11467;9092;10796;10879;11292;1;10446
31.05.2023;9454;9850;11017;11417;11284;10761;10971;8917;10725;10796;11254;1;11017
01.06.2023;9225;9900;11438;11858;11208;11065;11396;9158;11050;10963;11333;0;9900
02.06.2023;9317;10571;12171;12625;11238;11789;12096;9588;11396;11188;11446;0;10571
05.06.2023;9725;11525;13008;13475;11374;12670;12842;9896;11742;11533;11538;0;11525
06.06.2023;9492;11050;12625;13150;11297;12275;12558;9817;11642;11525;11533;0;11050
07.06.2023;9050;10458;11938;12733;11149;11710;11854;9496;11325;11408;11450;0;10458
08.06.2023;8975;10513;12038;12788;11124;11779;11933;9550;11417;11421;11467;0;10513
09.06.2023;8788;10271;11946;12721;11062;11646;11846;9542;11421;11408;11496;0;10271
12.06.2023;8558;10163;11704;12467;10985;11444;11596;9538;11304;11267;11425;0;10163
13.06.2023;8513;10442;11821;12596;10970;11619;11971;9679;11400;11283;11433;0;10442
14.06.2023;8667;10800;12442;13150;11022;12131;12292;9954;11700;11400;11458;0;10800
15.06.2023;8667;10596;12342;13058;11022;11999;12250;9900;11638;11433;11463;0;10596
16.06.2023;8600;10429;12213;12883;10999;11842;11971;9817;11563;11383;11456;0;10429
19.06.2023;8500;10292;11996;12638;10966;11642;11713;9663;11442;11292;11467;0;10292
20.06.2023;8417;10088;11779;12438;10938;11435;11575;9513;11388;11267;11458;0;10088
21.06.2023;8375;9963;11375;12221;10924;11186;11500;9450;11388;11258;11446;0;9963
22.06.2023;8408;9917;11200;12133;10935;11084;11429;9467;11379;11271;11438;0;9917
23.06.2023;8350;9852;10854;11921;10916;10876;11488;9396;11283;11242;11442;0;9852
26.06.2023;8325;9613;10804;11879;10908;10765;11371;9200;11063;11108;11404;1;10804
27.06.2023;8292;9563;10646;11575;10897;10595;11246;9100;10967;10942;11404;1;10646
28.06.2023;8304;9717;10729;11488;10901;10645;11075;9025;10908;10913;11421;1;10729
29.06.2023;8279;9433;10563;11196;10892;10397;11071;9033;10900;10900;11421;1;10563
30.06.2023;9225;10200;11158;11733;10194;10970;9129;11346;10925;10917;11425;1;11158
03.07.2023;8967;9633;10550;11158;9717;10450;8704;11100;10554;10683;11342;0;9633
04.07.2023;8675;9408;10292;10808;9458;10217;8358;10708;10196;10379;11279;0;9408
05.07.2023;8642;9567;10467;10879;9559;10354;8471;10730;10329;10350;11296;0;9567
06.07.2023;8846;9938;10808;11258;9864;10703;8733;10842;10458;10433;11350;0;9938
07.07.2023;8617;9433;10583;11108;9544;10572;8567;10700;10325;10371;11367;0;9433
10.07.2023;8633;9513;10663;11125;9603;10592;8621;10767;10375;10425;11375;0;9513
11.07.2023;8817;9942;11192;11700;9984;11044;8804;10933;10529;10538;11458;0;9942
12.07.2023;8846;10142;11250;11838;10079;11154;8946;11058;10650;10646;11525;0;10142
13.07.2023;8546;9788;10879;11442;9738;10848;8767;10933;10450;10538;11500;0;9788
14.07.2023;8525;9683;10758;11300;9655;10749;8700;10908;10408;10529;11504;0;9683
17.07.2023;8346;9383;10375;10908;9368;10478;8475;10746;10379;10563;11533;0;9383
18.07.2023;8300;9279;10121;10813;9233;10375;8425;10692;10308;10525;11558;0;9279
19.07.2023;8254;9096;9921;10392;9090;10142;8308;10629;10221;10446;11525;0;9096
20.07.2023;8325;9350;10271;10763;9315;10408;8458;10717;10342;10513;11558;0;9350
21.07.2023;8317;9300;10317;10721;9311;10464;8692;10921;10588;10633;11604;0;9300
24.07.2023;8267;8942;9788;10371;8999;10260;8638;10854;10479;10588;11600;0;8942
25.07.2023;8267;9079;10083;10658;9143;10492;8967;11100;10833;10800;11683;1;10083
26.07.2023;8263;9121;10154;10933;9179;10706;9192;11233;10913;10883;11825;1;10154
27.07.2023;8229;8921;10150;10917;9100;10686;9171;11221;10804;10863;11867;1;10150
28.07.2023;8196;8838;10050;10900;9028;10658;9104;11192;10746;10854;11858;1;10050
31.07.2023;9100;10075;11000;11192;9106;10811;9167;11242;10842;10883;11867;1;11000
01.08.2023;9158;10208;11275;11383;9169;11047;9313;11350;10992;11017;11896;0;10208
02.08.2023;8817;9925;11058;11158;8961;10842;9013;11208;10817;10900;11871;0;9925
03.08.2023;8692;9854;10967;11083;8896;10756;9033;11167;10763;10846;11858;0;9854
04.08.2023;8675;9833;10896;11058;8883;10710;9048;11150;10713;10846;11858;0;9833
07.08.2023;8733;10250;11283;11425;9042;11090;9217;11325;10963;10938;11892;0;10250
08.08.2023;8650;10092;11088;11317;8961;10968;9117;11267;10883;10917;11892;0;10092
09.08.2023;8667;10208;11442;11517;9006;11215;9208;11358;11000;10996;11908;0;10208
10.08.2023;8725;10792;12046;11992;9220;11707;9508;11646;11346;11263;12000;0;10792
11.08.2023;8775;11363;12488;12325;9427;12068;9621;11817;11513;11375;12058;0;11363
14.08.2023;8704;11288;12338;12204;9378;11957;9571;11833;11467;11363;12046;0;11288
15.08.2023;8854;11779;12821;12563;9592;12364;9733;12008;11663;11504;12088;0;11779
16.08.2023;9150;12296;13013;12550;9863;12429;9775;12138;11692;11492;12092;0;12296
17.08.2023;9133;12058;12771;12408;9778;12246;9588;11892;11421;11321;12000;0;12058
18.08.2023;8996;11975;12488;12013;9704;11911;9383;11588;11183;11158;11938;0;11975
21.08.2023;8838;11492;12271;11750;9491;11665;9275;11400;11017;10925;11892;0;11492
22.08.2023;8883;11408;12217;11563;9478;11561;9092;11250;10829;10796;11842;0;11408
23.08.2023;8825;11054;11775;11313;9340;11267;8792;11092;10711;10625;11817;0;11054
24.08.2023;8833;11588;12446;11800;9521;11761;9217;11433;11042;10867;11933;0;11588
25.08.2023;8825;11333;12204;11638;9433;11585;9196;11425;11008;10892;11942;1;12204
29.08.2023;8867;11854;12596;12258;9621;12067;9483;11683;11292;11121;12017;1;12596
30.08.2023;8850;11954;12713;12188;9649;12049;9175;11450;11042;11000;11996;1;12713
31.08.2023;11892;12742;12292;11329;9631;12121;9229;11550;11125;11017;11996;1;12292
01.09.2023;12079;12975;12354;11421;9694;12250;9275;11575;11146;11046;11946;0;12975
04.09.2023;12488;13492;12875;11875;9830;12747;9533;11867;11550;11233;11996;0;13492
05.09.2023;12271;13371;12800;11858;9758;12676;9479;11817;11433;11233;11925;0;13371
06.09.2023;12625;13892;13075;12050;9876;13006;9629;11917;11517;11213;11908;0;13892
07.09.2023;12867;14229;13267;12158;9956;13218;9683;12004;11583;11250;11896;0;14229
08.09.2023;13042;14558;13733;12567;10015;13619;9883;12192;11713;11271;11871;0;14558
11.09.2023;12675;14250;13546;12388;9892;13395;9829;12192;11708;11221;11813;0;14250
12.09.2023;12825;14425;13771;12542;9942;13579;9858;12196;11608;11238;11783;0;14425
13.09.2023;12967;14704;13871;12704;9990;13760;9813;12100;11554;11175;11725;0;14704
14.09.2023;13008;14779;13929;12675;10003;13795;9917;12133;11596;11188;11717;0;14779
15.09.2023;13033;15038;14083;12671;10012;13931;10029;12229;11650;11225;11725;0;15038
18.09.2023;13175;15517;14321;12783;10059;14207;10063;12192;11621;11229;11692;0;15517
19.09.2023;13267;15788;14438;12875;10090;14367;10150;12204;11638;11254;11692;0;15788
20.09.2023;13233;15375;13950;12454;10078;13926;9817;11954;11367;11121;11584;0;15375
21.09.2023;13183;15121;13992;12317;10062;13810;10000;12029;11513;11150;11571;0;15121
22.09.2023;13183;14954;13946;12304;10062;13735;9904;11946;11475;11125;11579;0;14954
25.09.2023;13133;14692;13700;12133;10045;13508;9879;11879;11413;11092;11563;0;14692
26.09.2023;13138;14400;13442;11875;10047;13239;9750;11792;11338;11083;11533;1;13442
27.09.2023;13138;13975;13125;11625;10047;12908;9600;11663;11258;11058;11525;1;13125
28.09.2023;13154;13483;12971;11617;10052;12690;9513;11475;11192;11025;11500;1;12971
29.09.2023;13621;13442;12125;9683;13063;9631;11671;11963;11327;11117;11508;1;12125
02.10.2023;13604;13492;12075;9775;13057;9742;11738;11983;11362;11108;11508;0;13492
03.10.2023;13500;13442;12013;9846;12985;9796;11867;12017;11420;11146;11538;0;13442
04.10.2023;13558;13550;12108;9838;13072;9790;11700;11958;11341;11129;11538;0;13550
05.10.2023;13992;13888;12363;10042;13414;9939;11833;11992;11434;11142;11538;0;13888
06.10.2023;13896;13692;12300;10033;13296;9920;11869;12050;11468;11142;11550;0;13692
09.10.2023;14067;14050;12425;10108;13514;9953;11917;12058;11488;11188;11558;0;14050
10.10.2023;13796;13579;11883;9550;13086;9451;11513;11783;11134;10983;11508;0;13579
11.10.2023;13792;13433;11875;9467;13033;9361;11496;11783;11102;10967;11417;0;13433
12.10.2023;13583;13133;11683;9400;12800;9300;11513;11796;11097;10950;11483;0;13133
13.10.2023;13608;13421;11858;9408;12962;9315;11588;11883;11167;10988;11517;0;13421
16.10.2023;13513;13213;11833;9442;12853;9310;11558;11854;11128;10967;11508;0;13213
17.10.2023;13842;13529;12196;9667;13189;9540;11733;11992;11287;11121;11525;0;13529
18.10.2023;13725;13208;12017;9333;12983;9275;11700;11913;11178;11063;11504;0;13208
19.10.2023;13792;13208;11967;9217;12989;9174;11717;11942;11167;11021;11488;0;13208
20.10.2023;13792;13100;11983;9217;12958;9217;11767;11975;11205;11021;11488;0;13100
23.10.2023;13754;12863;11846;9083;12821;9106;11579;11850;11074;10958;11458;0;12863
24.10.2023;13733;12600;11596;8896;12643;8929;11438;11721;10912;10850;11413;0;12600
25.10.2023;13717;12208;11167;8771;12364;8833;11288;11650;10827;10792;11396;1;11167
26.10.2023;13750;12104;11013;8721;12289;8802;11204;11633;10791;10742;11371;1;11013
27.10.2023;13738;11538;10504;8679;11927;8728;11117;11583;10729;10717;11342;1;10504
30.10.2023;13733;11492;10633;8808;11953;8761;11092;11583;10729;10692;11346;1;10633
31.10.2023;11383;10400;8713;7792;11828;8772;11092;11613;10741;10700;11338;1;8713
01.11.2023;11167;10208;8588;7638;11692;8637;10854;11463;10577;10579;11342;0;10208
02.11.2023;11404;10404;8958;7742;11837;8833;11058;11550;10723;10683;11346;0;10404
03.11.2023;11521;10579;9121;7867;11934;8960;11233;11775;10903;10742;11429;0;10579
06.11.2023;11796;10979;9100;7858;12159;8971;11279;11829;10945;10808;11433;0;10979
07.11.2023;11913;10950;9138;7967;12188;9057;11263;11717;10913;10813;11413;0;10950
08.11.2023;12283;11367;9525;8400;12451;9464;11521;11879;11158;10925;11442;0;11367
09.11.2023;12575;11829;9792;8596;12702;9688;11625;11921;11260;10988;11475;0;11829
10.11.2023;12500;11733;9721;8508;12645;9635;11550;11817;11169;10950;11467;0;11733
13.11.2023;12679;12167;9917;8683;12849;9810;11625;11858;11244;10975;11475;0;12167
14.11.2023;12700;12513;10242;8771;12972;9986;11804;11929;11361;11021;11483;0;12513
15.11.2023;12971;12813;10388;8763;13162;10018;11788;11904;11360;11042;11492;0;12813
16.11.2023;13342;13442;10758;8838;13495;10208;11771;11958;11424;11050;11488;0;13442
17.11.2023;13417;13442;10875;9000;13520;10351;11900;12050;11539;11067;11492;0;13442
20.11.2023;13321;13396;11121;9188;13473;10553;11975;12138;11657;11092;11500;0;13396
21.11.2023;13292;13713;11425;9488;13569;10860;12050;12221;11785;11100;11508;0;13713
22.11.2023;13263;13408;11425;9379;13458;10828;11938;12138;11714;11054;11475;0;13408
23.11.2023;13271;13983;12075;9904;13652;11382;12150;12288;11979;11233;11525;0;13983
24.11.2023;13188;14392;12592;10117;13761;11667;12154;12325;12064;11300;11554;1;12592
27.11.2023;13171;14667;13008;10492;13847;12047;12542;12638;12393;11446;11617;1;13008
28.11.2023;13183;14825;12996;10508;13903;12053;12479;12542;12327;11475;11617;1;12996
29.11.2023;13183;16154;14008;11142;14346;12854;13092;13054;12840;11667;11683;1;14008
30.11.2023;17213;15238;11850;13908;14687;13665;13629;13363;13293;11900;11825;1;11850
01.12.2023;18563;16483;12425;14175;15137;14361;14267;13700;13768;12325;12038;0;16483
04.12.2023;17179;15071;11663;13517;14675;13417;13596;13229;13164;11975;11975;0;15071
05.12.2023;16433;13304;10717;12692;14427;12238;12292;12125;12091;11254;11608;0;13304
06.12.2023;16129;13054;10496;12542;14325;12031;12213;12067;12012;11158;11500;0;13054
07.12.2023;16008;12925;10367;12425;14285;11906;12258;12100;12022;11308;11517;0;12925
08.12.2023;16267;13313;10613;12579;14371;12168;12529;12371;12285;11446;11542;0;13313
11.12.2023;16067;13146;10542;12500;14305;12062;12579;12413;12295;11558;11563;0;13146
12.12.2023;16267;13583;11067;12967;14371;12539;13175;12813;12754;11792;11692;0;13583
13.12.2023;16225;13438;11292;12858;14357;12529;13079;12779;12695;11675;11717;0;13438
14.12.2023;16350;13588;11613;13071;14399;12757;13417;12967;12917;11750;11788;0;13588
15.12.2023;16354;14246;12108;13417;14400;13257;13917;13229;13294;11933;11858;0;14246
18.12.2023;16454;15538;13483;14313;14434;14445;14567;13708;13980;12354;12100;0;15538
19.12.2023;16325;14467;12946;13883;14391;13765;14133;13346;13550;12133;12029;0;14467
