"","Capesize.Bulkcarrier.Fleet...Average.Age..Years.","Panamax.Bulkcarrier.Fleet...Average.Age..Years.","Handymax.Bulkcarrier.Fleet...Average.Age..Years.","Handysize.Bulkcarrier.Fleet...Average.Age..Years."
"19-06-2010",10.5650480207186,12.3143391708234,10.7487344495453,15.8487933830496
"20-06-2010",10.5627447622581,12.3135335477196,10.7467984238043,15.8460772207451
"21-06-2010",10.5605319469029,12.3124762595223,10.7449821558406,15.8434294298072
"22-06-2010",10.5584095724376,12.3111673051729,10.7432856438359,15.8408500075849
"23-06-2010",10.5563776367376,12.309606683361,10.7417088860919,15.8383389514962
"24-06-2010",10.554436137769,12.3077943925246,10.7402518810303,15.8358962590276
"25-06-2010",10.5525850735882,12.3057304308493,10.7389146271925,15.8335219277336
"26-06-2010",10.5508244423422,12.3034147962692,10.7376971232398,15.8312159552376
"27-06-2010",10.5491542422685,12.300847486466,10.7365993679536,15.8289783392311
"28-06-2010",10.5475744716952,12.2980284988698,10.7356213602349,15.8268090774741
"29-06-2010",10.546085129041,12.2949578306588,10.7347630991047,15.8247081677954
"30-06-2010",10.5446862128146,12.2916354787589,10.7340245837037,15.8226756080914
"01-07-2010",10.543377721616,12.2880614398444,10.7334058132927,15.8207113963277
"02-07-2010",10.5417229417915,12.2846137904646,10.7326840257002,15.8186220909377
"03-07-2010",10.5397218716847,12.2812925271682,10.7318592202037,15.8164076898301
"04-07-2010",10.5373745092923,12.2780976466305,10.7309313959775,15.814068190788
"05-07-2010",10.5346808522646,12.2750291456532,10.7299005520928,15.8116035914695
"06-07-2010",10.5316408979052,12.2720870211648,10.7287666875176,15.8090138894076
"07-07-2010",10.5282546431707,12.2692712702199,10.727529801117,15.8062990820097
"08-07-2010",10.5245220846715,12.2665818899998,10.7261898916527,15.8034591665582
"09-07-2010",10.5204432186711,12.2640188778124,10.7247469577834,15.8004941402102
"10-07-2010",10.5160180410864,12.261582231092,10.7232009980648,15.7974039999976
"11-07-2010",10.5112465474876,12.2592719473994,10.7215520109492,15.7941887428271
"12-07-2010",10.5061287330981,12.2570880244219,10.7197999947858,15.7908483654799
"13-07-2010",10.5006645927949,12.2550304599732,10.7179449478209,15.7873828646123
"14-07-2010",10.4948541211079,12.2530992519937,10.7159868681975,15.7837922367549
"15-07-2010",10.4886973122209,12.2512943985502,10.7139257539554,15.7800764783138
"16-07-2010",10.4821941599706,12.2496158978359,10.7117616030315,15.7762355855691
"17-07-2010",10.4753446578466,12.2480637481704,10.7094944132591,15.7722695546757
"18-07-2010",10.4681487989928,12.2466379480003,10.7071241823689,15.7681783816638
"19-07-2010",10.4606065762055,12.2453384958979,10.704650907988,15.7639620624374
"20-07-2010",10.4527179819348,12.2441653905627,10.7020745876408,15.7596205927767
"21-07-2010",10.4444830082837,12.2431186308202,10.6993952187481,15.7551539683348
"22-07-2010",10.4359016470086,12.2421982156226,10.6966127986277,15.7505621846407
"23-07-2010",10.4269738895192,12.2414041440484,10.6937273244943,15.7458452370978
"24-07-2010",10.4176997268785,12.2407364153029,10.6907387934594,15.7410031209843
"25-07-2010",10.4080791498026,12.2401950287176,10.6876472025314,15.7360358314531
"26-07-2010",10.3981121486609,12.2397799837505,10.6844525486156,15.7309433635315
"27-07-2010",10.3877987134758,12.2394912799861,10.6811548285137,15.7257257121219
"28-07-2010",10.3771388339232,12.2393289171355,10.6777540389247,15.720382872001
"29-07-2010",10.3661324993324,12.2392928950362,10.6742501764444,15.7149148378208
"30-07-2010",10.3547796986849,12.239383213652,10.670643237565,15.7093216041068
"31-07-2010",10.3430804206165,12.2395998730733,10.6669332186759,15.7036031652607
"01-08-2010",10.3310346534157,12.2399428735172,10.6631201160633,15.6977595155577
"02-08-2010",10.3193947157921,12.2402793225342,10.6594540742255,15.6920011243699
"03-08-2010",10.3081605960938,12.2406092204614,10.6559350894929,15.6863279859335
"04-08-2010",10.2973322830749,12.240932567629,10.6525631583426,15.680740094569
"05-08-2010",10.2869097658957,12.2412493643605,10.6493382773992,15.6752374446829
"06-08-2010",10.2768930341228,12.2415596109732,10.6462604434344,15.6698200307666
"07-08-2010",10.2672820777291,12.2418633077777,10.6433296533673,15.6644878473971
"08-08-2010",10.2580768870935,12.2421604550779,10.640545904264,15.6592408892366
"09-08-2010",10.2492774530013,12.2424510531714,10.6379091933377,15.654079151033
"10-08-2010",10.2408837666436,12.2427351023489,10.635419517949,15.6490026276186
"11-08-2010",10.2328958196183,12.2430126028949,10.6330768756058,15.6440113139121
"12-08-2010",10.2253136039289,12.2432835550871,10.6308812639628,15.6391052049165
"13-08-2010",10.2181371119852,12.2435479591968,10.6288326808222,15.6342842957208
"14-08-2010",10.2113663366034,12.2438058154886,10.6269311241331,15.6295485814991
"15-08-2010",10.2050012710055,12.2440571242208,10.6251765919922,15.6248980575108
"16-08-2010",10.1990419088198,12.2443018856448,10.623569082643,15.6203327191001
"17-08-2010",10.1934882440808,12.2445401000057,10.6221085944764,15.6158525616974
"18-08-2010",10.1883402712288,12.2447717675418,10.6207951260302,15.6114575808175
"19-08-2010",10.1835979851109,12.2449968884853,10.6196286759898,15.6071477720612
"20-08-2010",10.1792613809793,12.2452154630614,10.6186092431873,15.6029231311137
"21-08-2010",10.1753304544931,12.2454274914888,10.6177368266023,15.5987836537461
"22-08-2010",10.1718052017175,12.2456329739799,10.6170114253615,15.594729335815
"23-08-2010",10.1686856191233,12.2458319107404,10.6164330387388,15.5907601732614
"24-08-2010",10.1659717035876,12.2460243019693,10.6160016661551,15.5868761621121
"25-08-2010",10.1636634523939,12.2462101478594,10.6157173071786,15.5830772984792
"26-08-2010",10.1617608632313,12.2463894485966,10.6155799615246,15.5793635785594
"27-08-2010",10.1602639341954,12.2465622043604,10.6155896290558,15.5757349986358
"28-08-2010",10.1591726637875,12.2467284153237,10.6157463097815,15.5721915550752
"29-08-2010",10.1584870509154,12.246888081653,10.616050003859,15.5687332443312
"30-08-2010",10.1582070948927,12.2470412035081,10.616500711592,15.5653600629415
"31-08-2010",10.1583327954391,12.2471877810423,10.6170984334318,15.5620720075295
"01-09-2010",10.1588641526805,12.2473278144021,10.6178431699768,15.5588690748036
"02-09-2010",10.1592645743662,12.2473821667648,10.6183641170131,15.5557510780638
"03-09-2010",10.1595340608975,12.247350838185,10.6186612750626,15.5527180141892
"04-09-2010",10.1596726125436,12.247233828631,10.6187346444224,15.549769880143
"05-09-2010",10.1596802294436,12.2470311379858,10.6185842251661,15.5469066729743
"06-09-2010",10.159556911605,12.2467427660466,10.6182100171432,15.5441283898171
"07-09-2010",10.1593026589044,12.2463687125246,10.617612019979,15.5414350278899
"08-09-2010",10.1589174710871,12.2459089770453,10.6167902330749,15.5388265844964
"09-09-2010",10.1584013477677,12.2453635591486,10.6157446556082,15.5363030570258
"10-09-2010",10.1577542884295,12.2447324582886,10.6144752865323,15.5338644429518
"11-09-2010",10.1569762924247,12.2440156738333,10.6129821245765,15.5315107398331
"12-09-2010",10.1560673589746,12.2432132050653,10.6112651682461,15.5292419453136
"13-09-2010",10.1550274871692,12.2423250511814,10.6093244158223,15.5270580571225
"14-09-2010",10.1538566759675,12.2413512112922,10.6071598653622,15.5249590730728
"15-09-2010",10.1525549241977,12.2402916844232,10.6047715146993,15.5229449910642
"16-09-2010",10.1511222305565,12.2391464695135,10.6021593614425,15.5210158090801
"17-09-2010",10.1495585936098,12.2379155654169,10.599323402977,15.5191715251894
"18-09-2010",10.1478640117923,12.2365989709011,10.5962636364639,15.5174121375458
"19-09-2010",10.1460384834075,12.235196684648,10.5929800588402,15.515737644388
"20-09-2010",10.1440820066282,12.2337087052541,10.5894726668188,15.51414804404
"21-09-2010",10.1419945794957,12.2321350312298,10.5857414568889,15.5126433349104
"22-09-2010",10.1397761999204,12.2304756609995,10.581786425315,15.5112235154926
"23-09-2010",10.1374268656818,12.2287305929026,10.5776075681383,15.509888584366
"24-09-2010",10.1349465744279,12.2268998251918,10.5732048811754,15.5086385401937
"25-09-2010",10.1323353236759,12.2249833560345,10.568578360019,15.5074733817246
"26-09-2010",10.1295931108118,12.2229811835123,10.5637280000379,15.5063931077922
"27-09-2010",10.1267199330905,12.220893305621,10.5586537963765,15.5053977173153
"28-09-2010",10.123715787636,12.2187197202704,10.5533557439554,15.5044872092974
"29-09-2010",10.1205806714407,12.2164604252847,10.5478338374709,15.5036615828267
"30-09-2010",10.1173145813663,12.2141154184021,10.5420880713953,15.5029208370769
"01-10-2010",10.1139175141436,12.2116846972755,10.536118439977,15.5022649713068
"02-10-2010",10.1104582151457,12.2093804009822,10.5303638792785,15.5014938221643
"03-10-2010",10.10693668091,12.2072025272158,10.5248243835395,15.5006073888776
"04-10-2010",10.1033529079109,12.2051510737959,10.5194999472144,15.499605670559
"05-10-2010",10.0997068925612,12.203226038669,10.5143905649733,15.498488666206
"06-10-2010",10.095998631211,12.2014274199081,10.5094962317015,15.4972563747004
"07-10-2010",10.0922281201481,12.1997552157126,10.5048169424997,15.4959087948085
"08-10-2010",10.0883953555981,12.1982094244087,10.5003526926834,15.4944459251815
"09-10-2010",10.0845003337242,12.1967900444488,10.4961034777839,15.4928677643548
"10-10-2010",10.0805430506274,12.1954970744122,10.4920692935475,15.4911743107489
"11-10-2010",10.0765235023461,12.1943305130045,10.4882501359359,15.4893655626683
"12-10-2010",10.0724416848568,12.193290359058,10.4846460011258,15.4874415183025
"13-10-2010",10.068297594073,12.1923766115313,10.4812568855092,15.485402175725
"14-10-2010",10.0640912258469,12.1915892695099,10.4780827856938,15.4832475328952
"15-10-2010",10.0598225759672,12.1909283322054,10.4751236985019,15.4809775876555
"16-10-2010",10.055491640161,12.1903937989564,10.4723796209713,15.4785923377339
"17-10-2010",10.0510984140928,12.1899856692277,10.4698505503553,15.4760917807425
"18-10-2010",10.0466428933648,12.1897039426107,10.4675364841219,15.473475914178
"19-10-2010",10.0421250735167,12.1895486188235,10.4654374199548,15.4707447354221
"20-10-2010",10.0375449500262,12.1895196977105,10.4635533557526,15.4678982417407
"21-10-2010",10.0329025183083,12.1896171792428,10.4618842896295,15.4649364302843
"22-10-2010",10.0281977737155,12.1898410635179,10.4604302199145,15.4618592980878
"23-10-2010",10.0234307115384,12.19019135076,10.459191145152,15.458666842071
"24-10-2010",10.0186013270049,12.1906680413198,10.4581670641018,15.4553590590383
"25-10-2010",10.0137096152806,12.1912711356745,10.4573579757385,15.4519359456784
"26-10-2010",10.0087555714686,12.1920006344277,10.4567638792524,15.4483974985644
"27-10-2010",10.0037391906096,12.1928565383098,10.4563847740487,15.4447437141542
"28-10-2010",9.99866046768201,12.1938388481774,10.4562206597477,15.4409745887901
"29-10-2010",9.99351939760196,12.194947565014,10.4562715361854,15.4370901186995
"30-10-2010",9.98831597522286,12.1961826899294,10.4565374034127,15.4330902999932
"31-10-2010",9.98305019533583,12.19754422416,10.4570182616955,15.4289751286676
"01-11-2010",9.97772205266978,12.199032169069,10.4577141115155,15.4247446006035
"02-11-2010",9.97254901946774,12.2003173048363,10.4582794577476,15.4204991399378
"03-11-2010",9.96753109055135,12.2013996327484,10.4587143009578,15.4162387424207
"04-11-2010",9.96266826089746,12.202279153889,10.4590186415814,15.4119634037876
"05-11-2010",9.95796052563815,12.2029558691383,10.4591924799232,15.4076731197584
"06-11-2010",9.95340788006077,12.2034297791739,10.459235816157,15.4033678860386
"07-11-2010",9.94901031960786,12.20370088447,10.4591486503263,15.3990476983182
"08-11-2010",9.94476783987733,12.2037691852981,10.4589309823438,15.3947125522728
"09-11-2010",9.9406804366222,12.2036346817266,10.4585828119916,15.3903624435624
"10-11-2010",9.93674810575091,12.2032973736209,10.4581041389212,15.3859973678327
"11-11-2010",9.93297084332686,12.2027572606432,10.4574949626534,15.3816173207137
"12-11-2010",9.92934864556894,12.2020143422528,10.4567552825785,15.3772222978208
"13-11-2010",9.92588150885124,12.2010686177063,10.4558850979559,15.3728122947548
"14-11-2010",9.92256942970284,12.1999200860567,10.4548844079146,15.3683873071008
"15-11-2010",9.91941240480829,12.1985687461544,10.4537532114527,15.3639473304291
"16-11-2010",9.91641043100719,12.1970145966464,10.452491507438,15.3594923602952
"17-11-2010",9.91356350529449,12.1952576359773,10.4510992946074,15.3550223922393
"18-11-2010",9.91087162482033,12.1932978623881,10.4495765715673,15.3505374217871
"19-11-2010",9.90833478688991,12.191135273917,10.4479233367933,15.3460374444487
"20-11-2010",9.9059529889638,12.1887698683991,10.4461395886305,15.3415224557194
"21-11-2010",9.90372622865776,12.1862016434667,10.4442253252933,15.3369924510797
"22-11-2010",9.90165450374269,12.1834305965488,10.4421805448654,15.3324474259947
"23-11-2010",9.8997378121445,12.1804567248712,10.4400052452997,15.3278873759145
"24-11-2010",9.89797615194477,12.1772800254574,10.437699424419,15.3233122962746
"25-11-2010",9.89636952137985,12.173900495127,10.4352630799148,15.3187221824949
"26-11-2010",9.89491791884134,12.1703181304969,10.4326962093482,15.3141170299804
"27-11-2010",9.89362134287637,12.1665329279814,10.4299988101498,15.3094968341214
"28-11-2010",9.89247979218686,12.162544883791,10.4271708796193,15.3048615902928
"29-11-2010",9.89149326563014,12.1583539939337,10.4242124149259,15.3002112938546
"30-11-2010",9.89066176221855,12.1539602542139,10.4211234131078,15.2955459401513
"01-12-2010",9.88998528111977,12.1493636602337,10.4179038710731,15.2908655245131
"02-12-2010",9.88930731709776,12.1449525610383,10.4148175913932,15.2863674510477
"03-12-2010",9.88862786947399,12.1407269522122,10.4118645709789,15.2820517152528
"04-12-2010",9.88794693756805,12.1366868295253,10.4090448068737,15.2779183128075
"05-12-2010",9.88726452069866,12.1328321889334,10.4063582962554,15.273967239575
"06-12-2010",9.8865806181823,12.1291630265776,10.4038050364342,15.2701984915992
"07-12-2010",9.88589522933459,12.1256793387849,10.4013850248544,15.2666120651079
"08-12-2010",9.88520835346927,12.1223811220682,10.3990982590933,15.2632079565107
"09-12-2010",9.88451998989897,12.1192683731257,10.396944736862,15.2599861624002
"10-12-2010",9.88383013793447,12.1163410888414,10.3949244560047,15.2569466795511
"11-12-2010",9.88313879688524,12.1135992662851,10.3930374144988,15.2540895049207
"12-12-2010",9.88244596605905,12.1110429027118,10.3912836104553,15.2514146356489
"13-12-2010",9.88175164476256,12.1086719955627,10.3896630421188,15.2489220690579
"14-12-2010",9.88105583230065,12.1064865424644,10.3881757078668,15.2466118026527
"15-12-2010",9.88035852797676,12.1044865412292,10.3868216062105,15.2444838341206
"16-12-2010",9.87965973109283,12.1026719898548,10.3856007357944,15.2425381613313
"17-12-2010",9.87895944094939,12.1010428865249,10.3845130953964,15.240774782337
"18-12-2010",9.87825765684536,12.0995992296087,10.3835586839276,15.2391936953728
"19-12-2010",9.87755437807819,12.0983410176609,10.3827375004325,15.2377948988555
"20-12-2010",9.8768496039441,12.0972682494222,10.3820495440894,15.2365783913855
"21-12-2010",9.87614333373737,12.0963809238185,10.3814948142095,15.2355441717444
"22-12-2010",9.87543556675095,12.0956790399616,10.3810733102372,15.2346922388971
"23-12-2010",9.87472630227645,12.0951625971491,10.3807850317509,15.234022591991
"24-12-2010",9.874015539604,12.0948315948639,10.380629978462,15.2335352303558
"25-12-2010",9.87330327802173,12.0946860327744,10.380608150215,15.233230153503
"26-12-2010",9.87258951681691,12.0947259107351,10.3807195469883,15.2331073611277
"27-12-2010",9.87187425527492,12.094951228786,10.3809641688933,15.233166853107
"28-12-2010",9.87115749267977,12.0953619871524,10.381342016175,15.2334086295002
"29-12-2010",9.87043922831403,12.0959581862457,10.3818530892115,15.2338326905497
"30-12-2010",9.86971946145866,12.0967398266627,10.3824973885146,15.2344390366797
"31-12-2010",9.86899819139296,12.0977069091858,10.383274914729,15.2352276684971
"01-01-2011",9.86827541739505,12.0988594347831,10.3841856686332,15.2361985867914
"02-01-2011",9.8670874596294,12.0997515437477,10.3847653881768,15.2367568780471
"03-01-2011",9.86543431690668,12.1003832369727,10.3850140739401,15.2369025428226
"04-01-2011",9.86331598757192,12.1007545150903,10.384931726172,15.2366355812635
"05-01-2011",9.86073246950484,12.1008653784724,10.3845183447902,15.2359559931031
"06-01-2011",9.85768376011903,12.1007158272298,10.3837739293807,15.2348637776609
"07-01-2011",9.85416985636265,12.1003058612128,10.3826984791984,15.2333589338434
"08-01-2011",9.85019075471793,12.0996354800109,10.3812919931666,15.231441460144
"09-01-2011",9.84574645120198,12.0987046829533,10.3795544698776,15.2291113546439
"10-01-2011",9.84083694136552,12.0975134691079,10.3774859075918,15.2263686150098
"11-01-2011",9.83546222029426,12.0960618372828,10.3750863042388,15.2232132384969
"12-01-2011",9.82962228260739,12.0943497860241,10.372355657416,15.2196452219457
"13-01-2011",9.82331712245933,12.0923773136185,10.3692939643904,15.215664561785
"14-01-2011",9.81654673353799,12.0901444180913,10.3659012220968,15.2112712540297
"15-01-2011",9.80931110906615,12.0876510972073,10.3621774271391,15.2064652942822
"16-01-2011",9.80161024180048,12.0848973484705,10.3581225757894,15.2012466777312
"17-01-2011",9.79344412403209,12.0818831691243,10.3537366639888,15.1956153991528
"18-01-2011",9.78481274758636,12.0786085561515,10.3490196873467,15.1895714529098
"19-01-2011",9.77571610382279,12.0750735062738,10.3439716411412,15.1831148329519
"20-01-2011",9.76615418363532,12.0712780159526,10.338592520319,15.1762455328157
"21-01-2011",9.75612697745205,12.0672220813886,10.3328823194953,15.1689635456249
"22-01-2011",9.74563447523532,12.0629056985214,10.3268410329541,15.1612688640898
"23-01-2011",9.73467666648151,12.0583288630302,10.3204686546476,15.1531614805075
"24-01-2011",9.72325354022149,12.0534915703334,10.313765178197,15.1446413867624
"25-01-2011",9.71136508502005,12.0483938155884,10.3067305968914,15.1357085743252
"26-01-2011",9.6990112889765,12.0430355936926,10.2993649036893,15.1263630342542
"27-01-2011",9.68619213972409,12.0374168992818,10.2916680912171,15.1166047571939
"28-01-2011",9.67290762443012,12.0315377267315,10.28364015177,15.1064337333756
"29-01-2011",9.65915772979637,12.0253980701565,10.2752810773116,15.095849952618
"30-01-2011",9.64494244205849,12.0189979234106,10.2665908594742,15.0848534043258
"31-01-2011",9.63026174698627,12.012337280087,10.2575694895584,15.0734440774913
"01-02-2011",9.6151156298837,12.0054161335181,10.2482169585333,15.0616219606931
"02-02-2011",9.60053607926285,11.9987901878557,10.239358509001,15.0503037832622
"03-02-2011",9.5865230805284,11.9924594364666,10.2309941320933,15.0394895338679
"04-02-2011",9.57307661965332,11.9864238730139,10.2231238194375,15.0291792016855
"05-02-2011",9.56019668317666,11.9806834914553,10.2157475631547,15.0193727763931
"06-02-2011",9.54788325820521,11.9752382860447,10.2088653558612,15.0100702481746
"07-02-2011",9.5361363324126,11.9700882513311,10.2024771906675,15.0012716077175
"08-02-2011",9.52495589403964,11.9652333821591,10.1965830611788,14.992976846214
"09-02-2011",9.51434193189438,11.9606736736688,10.1911829614948,14.9851859553608
"10-02-2011",9.50429443535132,11.9564091212954,10.1862768862096,14.9778989273583
"11-02-2011",9.49481339435282,11.9524397207704,10.1818648304121,14.9711157549126
"12-02-2011",9.48589879940798,11.9487654681199,10.1779467896858,14.9648364312331
"13-02-2011",9.47755064159266,11.9453863596661,10.1745227601083,14.959060950034
"14-02-2011",9.46976891255014,11.9423023920261,10.1715927382523,14.9537893055337
"15-02-2011",9.46255360449046,11.9395135621127,10.1691567211844,14.9490214924549
"16-02-2011",9.45590471019078,11.9370198671342,10.1672147064661,14.944757506025
"17-02-2011",9.44982222299525,11.9348213045945,10.1657666921535,14.9409973419757
"18-02-2011",9.44430613681504,11.9329178722924,10.1648126767969,14.9377409965425
"19-02-2011",9.43935644612843,11.9313095683228,10.1643526594416,14.934988466466
"20-02-2011",9.43497314598045,11.9299963910757,10.1643866396268,14.9327397489909
"21-02-2011",9.43115623198292,11.928978339236,10.1649146173864,14.9309948418652
"22-02-2011",9.42790570031548,11.9282554117853,10.1659365932493,14.9297537433435
"23-02-2011",9.42522154772393,11.9278276079996,10.1674525682384,14.9290164521827
"24-02-2011",9.4231037715213,11.9276949274507,10.1694625438712,14.9287829676447
"25-02-2011",9.42155236958749,11.9278573700056,10.1719665221597,14.9290532894958
"26-02-2011",9.42056734036983,11.9283149358273,10.1749645056108,14.929827418007
"27-02-2011",9.42014868288177,11.9290676253733,10.1784564972252,14.9311053539524
"28-02-2011",9.42029639670468,11.9301154393977,10.182442500499,14.9328870986123
"01-03-2011",9.42101048198618,11.9314583789489,10.186922519422,14.9351726537696
"02-03-2011",9.42138225497453,11.9326772992427,10.1909535723154,14.9369725532202
"03-03-2011",9.42141171604192,11.933772201499,10.1945356632146,14.9382867987657
"04-03-2011",9.42109886521795,11.9347430868143,10.1976687957053,14.9391153917221
"05-03-2011",9.42044370218931,11.9355899561602,10.2003529729241,14.9394583329186
"06-03-2011",9.41944622630023,11.9363128103845,10.2025881975578,14.9393156226986
"07-03-2011",9.41810643655206,11.9369116502107,10.2043744718439,14.938687260919
"08-03-2011",9.41642433160376,11.9373864762385,10.2057117975707,14.9375732469511
"09-03-2011",9.4143999097714,11.937737288943,10.206600176077,14.9359735796795
"10-03-2011",9.41203316902851,11.9379640886757,10.2070396082519,14.9338882575031
"11-03-2011",9.40932410700576,11.9380668756632,10.2070300945353,14.9313172783341
"12-03-2011",9.40627272099126,11.9380456500087,10.2065716349178,14.9282606395989
"13-03-2011",9.40287900793061,11.9379004116909,10.2056642289405,14.9247183382379
"14-03-2011",9.39914296442628,11.9376311605643,10.2043078756949,14.9206903707048
"15-03-2011",9.39506458673861,11.9372378963594,10.2025025738233,14.9161767329676
"16-03-2011",9.39064387078481,11.9367206186827,10.2002483215185,14.9111774205081
"17-03-2011",9.38588081213933,11.9360793270161,10.1975451165238,14.9056924283211
"18-03-2011",9.3807754060346,11.935314020718,10.1943929561333,14.8997217509167
"19-03-2011",9.37532764735955,11.9344246990219,10.1907918371916,14.8932653823175
"20-03-2011",9.36953753066082,11.9334113610378,10.1867417560936,14.8863233160607
"21-03-2011",9.36340505014215,11.9322740057512,10.1822427087851,14.8788955451965
"22-03-2011",9.35693019966484,11.9310126320237,10.1772946907625,14.8709820622898
"23-03-2011",9.35011297274704,11.9296272385923,10.1718976970723,14.8625828594185
"24-03-2011",9.34295336256457,11.9281178240705,10.1660517223121,14.853697928175
"25-03-2011",9.33545136195032,11.9264843869471,10.1597567606298,14.8443272596649
"26-03-2011",9.32760696339449,11.9247269255871,10.1530128057239,14.8344708445078
"27-03-2011",9.31942015904435,11.9228454382311,10.1458198508432,14.8241286728369
"28-03-2011",9.31089094070448,11.9208399229956,10.1381778887872,14.8133007342991
"29-03-2011",9.30201929983687,11.9187103778732,10.1300869119061,14.8019870180552
"30-03-2011",9.29280522756073,11.9164568007319,10.1215469121006,14.7901875127799
"31-03-2011",9.28324871465218,11.9140791893158,10.1125578808216,14.7779022066612
"01-04-2011",9.27334975154478,11.9115775412449,10.1031198090706,14.7651310874009
"02-04-2011",9.26375935484587,11.9090254325833,10.0939906142853,14.7527676932434
"03-04-2011",9.25447751495509,11.9064228607761,10.0851702873268,14.7408120118124
"04-04-2011",9.24550422258117,11.9037698232183,10.0766588193659,14.72926403114
"05-04-2011",9.236839468741,11.9010663172537,10.0684562018819,14.7181237396657
"06-04-2011",9.22848324476124,11.8983123401765,10.0605624266639,14.7073911262382
"07-04-2011",9.22043554227646,11.8955078892293,10.0529774858095,14.697066180113
"08-04-2011",9.21269635323098,11.8926529616051,10.0457013717263,14.6871488909547
"09-04-2011",9.20526566987717,11.8897475544457,10.0387340771301,14.6776392488355
"10-04-2011",9.19814348477684,11.8867916648429,10.0320755950467,14.6685372442362
"11-04-2011",9.19132979080003,11.8837852898375,10.0257259188103,14.6598428680446
"12-04-2011",9.1848245811263,11.8807284264203,10.019685042065,14.6515561115579
"13-04-2011",9.1786278492434,11.8776210715308,10.0139529587633,14.6436769664801
"14-04-2011",9.17273958894827,11.8744632220588,10.0085296631673,14.6362054249244
"15-04-2011",9.16715979434643,11.8712548748429,10.0034151498479,14.6291414794111
"16-04-2011",9.1618884598522,11.8679960266715,9.99860941368529,14.622485122869
"17-04-2011",9.15692558018875,11.8646866742823,9.99411244986871,14.6162363486345
"18-04-2011",9.15227115038811,11.8613268143626,9.98992425389656,14.6103951504527
"19-04-2011",9.14792516579083,11.8579164435489,9.98604482157613,14.604961522476
"20-04-2011",9.14388762204666,11.8544555584273,9.98247414902419,14.5999354592655
"21-04-2011",9.14015851511354,11.8509441555334,9.97921223266607,14.5953169557894
"22-04-2011",9.13673784125846,11.8473822313519,9.97625906923643,14.5911060074244
"23-04-2011",9.13362559705735,11.8437697823173,9.97361465577922,14.5873026099554
"24-04-2011",9.13082177939468,11.8401068048135,9.97127898964715,14.583906759575
"25-04-2011",9.12832638546363,11.8363932951734,9.96925206850211,14.5809184528837
"26-04-2011",9.12613941276633,11.8326292496799,9.96753389031516,14.5783376868903
"27-04-2011",9.12426085911335,11.8288146645648,9.96612445336619,14.5761644590109
"28-04-2011",9.12269072262423,11.8249495360096,9.96502375624433,14.5743987670702
"29-04-2011",9.12142900172719,11.8210338601452,9.96423179784773,14.5730406093009
"30-04-2011",9.12047569515935,11.8170676330518,9.96374857738373,14.5720899843433
"01-05-2011",9.1198308019662,11.8130508507589,9.96357409436845,14.5715468912455
"02-05-2011",9.11890888044801,11.8090194163436,9.96320095432823,14.5707698102053
"03-05-2011",9.11770992968199,11.8049733257703,9.96262915688964,14.5697587404448
"04-05-2011",9.11623394846801,11.8009125749885,9.96185870148031,14.5685136809519
"05-05-2011",9.11448093532841,11.7968371599334,9.96088958732892,14.56703463048
"06-05-2011",9.11245088850836,11.7927470765252,9.95972181346531,14.5653215875489
"07-05-2011",9.11014380597582,11.7886423206696,9.9583553787206,14.5633745504436
"08-05-2011",9.10755968542113,11.7845228882575,9.95679028172681,14.5611935172148
"09-05-2011",9.1046985242575,11.7803887751652,9.95502652091722,14.5587784856795
"10-05-2011",9.10156031962091,11.7762399772543,9.95306409452632,14.55612945342
"11-05-2011",9.09814506836971,11.7720764903715,9.95090300058953,14.5532464177845
"12-05-2011",9.09445276708518,11.7678983103492,9.94854323694356,14.550129375887
"13-05-2011",9.09048341207113,11.7637054330048,9.94598480122617,14.5467783246071
"14-05-2011",9.08623699935405,11.7594978541409,9.94322769087622,14.5431932605905
"15-05-2011",9.08171352468305,11.7552755695455,9.94027190313368,14.539374180248
"16-05-2011",9.07691298353015,11.7510385749922,9.9371174350399,14.535321079757
"17-05-2011",9.0718353710894,11.7467868662392,9.93376428343677,14.5310339550595
"18-05-2011",9.06648068227817,11.7425204390307,9.93021244496786,14.5265128018646
"19-05-2011",9.06084891173609,11.7382392890954,9.92646191607758,14.5217576156459
"20-05-2011",9.05494005382549,11.7339434121481,9.92251269301144,14.5167683916435
"21-05-2011",9.04875410263133,11.7296328038882,9.91836477181606,14.5115451248629
"22-05-2011",9.04229105196129,11.7253074600006,9.91401814833934,14.5060878100755
"23-05-2011",9.03555089534552,11.7209673761556,9.90947281823002,14.5003964418182
"24-05-2011",9.0285336260367,11.7166125480083,9.90472877693794,14.4944710143935
"25-05-2011",9.02123923701038,11.7122429711995,9.8997860197142,14.48831152187
"26-05-2011",9.01366772096446,11.7078586413551,9.89464454161086,14.4819179580818
"27-05-2011",9.00581907031945,11.703459554086,9.88930433748097,14.4752903166283
"28-05-2011",8.9976932772187,11.6990457049887,9.88376540197893,14.4684285908754
"29-05-2011",8.98929033352779,11.6946170896447,9.87802772955993,14.461332773954
"30-05-2011",8.98061023083494,11.6901737036206,9.8720913144802,14.4540028587607
"31-05-2011",8.97165296045101,11.6857155424685,9.86595615079719,14.4464388379581
"01-06-2011",8.96241851340941,11.6812426017256,9.85962223236934,14.4386407039742
"02-06-2011",8.95322751712996,11.6767821391915,9.85344999457839,14.4309222578062
