"","Handysize.Bulker.Orderbook..No.","Handymax.Bulker.Orderbook..No.","Panamax.Bulker.Orderbook..No.","Capesize.Bulker.Orderbook..No.","Handysize.Bulker.Orderbook..CGT.","Handymax.Bulker.Orderbook..CGT.","Panamax.Bulker.Orderbook..CGT.","Capesize.Bulker.Orderbook..CGT.","Handysize.Bulker.Orderbook..DWT.","Handymax.Bulker.Orderbook..DWT.","Capesize.Bulker.Orderbook..DWT.","Handysize.Bulker.Orderbook..GT.","Handymax.Bulker.Orderbook..GT.","Capesize.Bulker.Orderbook..GT.","Panamax.Bulker.Orderbook..DWT."
"01-06-2016",394.582611280418,514.491025065448,296.316327487609,221.306744733665,5109096.53106296,8884884.03178489,5908732.28529949,7913902.20391977,13768796.8381151,31610961.3940477,50826263.968047,8798461.61884506,18226163.0119445,26302880.162921,24341202.9525042
"02-06-2016",394.174946737542,513.747990225206,295.975476031953,221.015644228208,5103829.37882646,8872096.66315679,5901793.00349024,7904827.11157851,13754519.8022345,31564097.9838668,50773830.4650863,8789405.95202669,18200007.2259132,26275448.9618648,24312380.6351174
"03-06-2016",393.769712369149,513.01444015711,295.631863585962,220.723911819178,5098591.71636756,8859468.63873467,5894809.86597126,7895703.38006776,13740337.5523202,31517836.8088676,50720980.0222594,8780399.69322134,18174172.321545,26247817.6731637,24283363.3998398
"04-06-2016",393.366907769586,512.290374126871,295.28548980567,220.431547214547,5093383.53844325,8846999.94587778,5887782.86575223,7886531.00025451,13726250.0741756,31472177.8227424,50667712.586662,8771442.83341362,18148658.272979,26219986.2691585,24254151.2176244
"05-06-2016",392.966532535626,511.575791409652,294.936354344341,220.138550121636,5088204.83983985,8834690.57210414,5880711.99579879,7877309.96295655,13712257.3536983,31427120.9797834,50614028.1049698,8762535.36363716,18123465.0546739,26191954.7219878,24224744.0592283
"06-06-2016",392.568586266467,510.87069129011,294.584456852466,219.844920247141,5083055.61537315,8822540.50509129,5873597.24903252,7868040.25894315,13698359.3768805,31382666.234886,50559926.5234417,8753677.27497504,18098592.6414096,26163723.0035907,24195141.895213
"07-06-2016",392.173068563755,510.175073062429,294.229796977789,219.550657297135,5077935.85988867,8810549.73267683,5866438.61833139,7858721.87893524,13684556.1298103,31338813.5435502,50505407.7879217,8744868.55856012,18074041.0082887,26135291.0857069,24165344.6959462
"08-06-2016",391.779979031561,509.488936030243,293.872374365275,219.25576097704,5072845.56826123,8798718.24285709,5859236.09652924,7849354.81360447,13670847.5986696,31295562.8618762,50450471.8438324,8736109.20557431,18049810.1307329,26106658.939874,24135352.4315991
"09-06-2016",391.389317276383,508.812279506714,293.51218865714,218.960230991653,5067784.73539531,8787046.02378849,5851989.67641622,7839939.05357399,13657233.7697359,31252914.146569,50395118.6361808,8727399.20724928,18025899.9844866,26077826.5374302,24105165.0721491
"10-06-2016",391.00108290716,508.145102814484,293.149239492813,218.664067045141,5062753.35622484,8775533.06378671,5844699.35073821,7830474.58941844,13643714.6293812,31210867.3549359,50339348.1095569,8718738.55486602,18002310.545615,26048793.8495133,24074782.5873767
"11-06-2016",390.615275535216,507.487405285651,292.783526508943,218.367268841009,5057751.42571282,8764179.35132631,5837365.11219678,7820961.41166281,13630290.1640714,31169422.4448845,50283160.2081285,8710127.23975429,17979041.790503,26019560.8470587,24044204.9468656
"12-06-2016",390.231894774383,506.83918626186,292.415049339477,218.069836082178,5052778.93885251,8752984.87504218,5829986.95345086,7811399.51078481,13616960.3603691,31128579.374928,50226554.8756535,8701565.25329436,17956093.6958585,25990127.5008051,24013432.1200098
"13-06-2016",389.850940240855,506.200445094192,292.043807615521,217.771768470883,5047835.89066598,8741949.62372777,5822564.867114,7801788.8772119,13603725.2049298,31088338.1041795,50169532.0554636,8693052.58691493,17933466.2387086,25960493.7812864,23982464.0760018
"14-06-2016",389.4724115533,505.571181143264,291.669800965462,217.47306570876,5042922.27620525,8731073.58633675,5815098.84575663,7792129.50132394,13590584.6845051,31048698.5923574,50112091.6904796,8684589.23209485,17911159.3964032,25930659.6588397,23951300.7838423
"15-06-2016",389.09630833277,504.951393779115,291.293029014894,217.173727496782,5038038.09055126,8720356.75198102,5807588.88190479,7782421.37345101,13577538.7859401,31009660.799778,50054233.7231986,8676175.18036132,17889173.1466107,25900625.1035983,23919942.2123349
"16-06-2016",388.722630202775,504.341082381351,290.913491386646,216.8737535353,5033183.32881491,8709799.10993328,5800034.96804055,7772664.48387496,13564587.4961757,30971224.6873657,49995958.0957029,8667810.42329196,17867507.4673235,25870390.0854966,23888388.3300878
"17-06-2016",388.351376789237,503.740246338981,290.531187700789,216.573143524025,5028357.98613614,8699400.64962412,5792437.09660221,7762858.82282863,13551730.8022465,30933390.2166413,49937264.7496556,8659494.95251278,17846162.3368515,25839954.5742679,23856639.1055146
"18-06-2016",387.982547720549,503.148885050588,290.146117574633,216.271897162042,5023562.057685,8689161.36064501,5784795.25998423,7753004.38049637,13538968.6912834,30896157.3497337,49878153.6263031,8651228.75970037,17825137.7338291,25809318.5394454,23824694.506834
"19-06-2016",387.61614262748,502.566997924173,289.758280622694,215.97001414779,5018795.53866035,8679081.23274561,5777109.45053654,7743101.14701348,13526301.1505105,30859526.0493699,49818624.666473,8643011.83657958,17804433.637209,25778481.9503613,23792554.502067
"20-06-2016",387.252161143218,501.994584377215,289.36767645672,215.667494179056,5014058.42429042,8669160.25583488,5769379.66056512,7733149.11246592,13513728.1672464,30823496.278879,49758677.8105716,8634844.17492442,17784050.0262646,25747444.7761454,23760219.0590392
"21-06-2016",386.890602903432,501.431643836732,288.974304685716,215.364336953016,5009350.70983348,8659398.4199819,5761605.88233243,7723148.26689159,13501249.7289057,30788068.002195,49698312.9985912,8626725.76655927,17763986.8805919,25716206.9857291,23727688.1453829
"22-06-2016",386.531467546174,500.878175739199,288.578164915893,215.060542166195,5004672.39057682,8649795.71541476,5753788.10805648,7713098.60027924,13488865.8229969,30753241.1838531,49637530.1701041,8618656.60335713,17744244.180107,25684768.5478422,23694961.7285326
"23-06-2016",386.174754711921,500.334179530532,288.179256750685,214.756109514467,5000023.46183702,8640352.13252006,5745926.32991106,7703000.10256822,13476576.4371224,30719015.7889878,49576329.2642615,8610636.67724005,17724821.9050454,25653129.4310119,23662039.7757267
"24-06-2016",385.820464043611,499.799654666213,287.777579790783,214.451038693105,4995403.91896061,8631067.66184514,5738020.5400265,7692852.76365025,13464381.5589809,30685391.7833407,49514710.2198027,8602665.98018021,17705720.0359659,25621289.6035682,23628922.2540102
"25-06-2016",385.468595186571,499.274600611134,287.373133634092,214.145329396703,4990813.75732305,8621942.29409541,5730070.73048876,7682656.57336679,13452281.1763644,30652369.1332511,49452672.9750407,8594744.50419833,17686938.5537459,25589249.0336363,23595609.1302309
"26-06-2016",385.119147788561,498.759016839683,286.965917875728,213.838981319232,4986252.97232934,8612976.0201358,5722076.89333946,7672411.52151113,13440275.2771597,30619947.8056613,49390217.4678744,8586872.24136458,17668477.4395841,25557007.6891426,23562100.37104
"27-06-2016",384.772121499769,498.252902835754,286.555932108054,213.53199415403,4981721.55941396,8604168.83099098,5714039.02057647,7662117.59782759,13428363.8493484,30588127.7681173,49327343.6357836,8579049.18379853,17650336.6750006,25524565.5378123,23528395.9428938
"28-06-2016",384.427515972819,497.756258092708,286.143175920673,213.224367593788,4977219.51404092,8595520.71784459,5705957.10415385,7651774.79201151,13416546.881007,30556908.9887658,49264051.4158287,8571275.3236692,17632516.2418357,25491922.5471694,23494495.812054
"29-06-2016",384.085330862722,497.269082113352,285.727648900366,212.916101330549,4972746.83170315,8587031.67203899,5697831.13598065,7641383.09370899,13404824.3603055,30526291.4363538,49200340.7446497,8563550.65319408,17615016.1222494,25459078.6845359,23460399.9445828
"30-06-2016",383.745565826974,496.79137441006,285.309350631209,212.607195055748,4968303.50792382,8578701.68507728,5689661.1079231,7630942.49251818,13393196.2755104,30496275.0802352,49136211.5584733,8555875.16464131,17597836.2987254,25426033.9170357,23426108.3063514
"01-07-2016",383.408220525395,496.323134504544,284.888280694421,212.29764846012,4963889.53825419,8570530.74861939,5681447.01180178,7620452.97798651,13381662.6149795,30466859.8903576,49071663.7930976,8548248.8503261,17580976.7540631,25392788.2115864,23391620.8630288
"02-07-2016",383.074952220665,495.853025987431,284.469887237718,211.99026369804,4959523.6222415,8562336.61355942,5673281.4356235,7610056.0969578,13370231.9538054,30437389.4663523,49007761.0133499,8540700.73676802,17564080.8111072,25359874.9963155,23357355.6392834
"03-07-2016",382.745760579147,495.381048388113,284.054169842253,211.68504046179,4955205.75551511,8554119.27169455,5665164.37121381,7599751.83902398,13358904.2805451,30407863.7787179,48944503.1552588,8533230.81641088,17547148.4529438,25327294.2382744,23323312.600813
"04-07-2016",382.420645271294,494.907201234102,283.641128091859,211.381978445821,4950935.93375248,8545878.71479857,5657095.8104469,7589540.19386982,13347679.5838588,30378282.7978967,48881890.1554993,8525839.08177666,17530179.6626224,25295045.9048477,23289491.7135377
"05-07-2016",382.099605971687,494.431484051083,283.230761573096,211.081077346777,4946714.15267968,8537614.93462273,5649075.74524641,7579421.15127366,13336557.8525107,30348646.4942784,48819921.9513965,8518525.52546646,17513174.4231572,25263129.9637552,23255892.9436039
"06-07-2016",381.782642358926,493.953896362823,282.823069875148,210.782336863422,4942540.40807029,8529327.92289434,5641104.16758352,7569394.7011053,13325539.0753671,30318954.8381946,48758598.4809142,8511290.1401587,17496132.7175246,25231546.383046,23222516.2573762
"07-07-2016",381.469754115703,493.474437691216,282.418052589884,210.485756696702,4938414.69574601,8521017.6713174,5633181.06947802,7559460.83332772,13314623.2413971,30289207.7999216,48697919.6826644,8504132.91861014,17479054.5286645,25200295.1311032,23189361.6214418
"08-07-2016",381.160940928833,492.993107556338,282.015709311894,210.191336549743,4934337.01157717,8512684.17157355,5625306.44299914,7549619.53799722,13303810.3396744,30259405.3496832,48637885.495908,8497053.85365664,17461939.839482,25169376.1766445,23156429.0026139
"09-07-2016",380.856202489149,492.509905476326,281.616039638385,209.899076127796,4930307.35148152,8504327.41532012,5617480.28026347,7539870.80526156,13293100.3593741,30229547.4576444,48578495.8605442,8490052.93821127,17444788.6328437,25138789.4887168,23123718.3679233
"10-07-2016",380.555538491628,492.024830967509,281.219043169297,209.608975138321,4926325.71142553,8495947.39419219,5609702.5734372,7530214.62536261,13282493.2897757,30199634.0939178,48519750.717126,8483130.16526633,17427600.8915815,25108535.0367036,23091229.6846272
"11-07-2016",380.258948635256,491.537883544264,280.824719507188,209.321033290887,4922392.087423,8487544.0998003,5601973.31473387,7520650.98863322,13271989.1202603,30169665.2285566,48461650.0068417,8476285.52789119,17410376.5984883,25078612.7903164,23058962.9202004
"12-07-2016",379.96643262316,491.049062719166,280.433068257349,209.035250297269,4918506.47553652,8479117.52373288,5594292.49641672,7511179.8855004,13261587.8403133,30139640.8315624,48404193.6715336,8469519.01923457,17393115.736323,25049022.7196035,23026918.0423449
"13-07-2016",379.677990162502,490.558368002859,280.044089027706,208.751625871378,4914668.87187617,8470667.65755417,5586660.11079658,7501801.30648285,13251289.4395221,30109560.8728779,48347381.6536836,8462830.63252244,17375818.2878057,25019764.794943,22995095.018981
"14-07-2016",379.393620964549,490.06579890416,279.657781428875,208.470159729296,4910879.27260055,8462194.49280588,5579076.15023315,7492515.24219231,13241093.907578,30079425.3223933,48291213.896421,8456220.36105987,17358484.2356219,24990838.9870468,22963493.8182525
"15-07-2016",379.113324744633,489.571354929967,279.274145074148,208.190851589262,4907137.673916,8453698.02100566,5571540.60713463,7483321.68333297,13231001.2342746,30049234.1499404,48235690.343519,8449688.19822944,17341113.5624186,24962245.2669586,22932114.4085257
"16-07-2016",378.837101222161,489.075035585336,278.893179579487,207.913701171679,4903444.07207704,8445178.23364845,5564053.47395757,7474220.62070176,13221011.4095087,30018987.3252975,48180810.9393967,8443234.13749225,17323706.2508077,24933983.6060553,22900956.7583882
"17-07-2016",378.564950120621,488.576840373399,278.514884563523,207.638708199094,4899798.46338612,8436635.12220506,5556614.74320689,7465212.04518771,13211124.4232799,29988684.8181842,48126575.629115,8436858.17238731,17306262.2833626,24906053.9760444,22870020.8366493
"18-07-2016",378.296871167583,488.076768795472,278.139259647571,207.365872396247,4896200.84419395,8428068.678124,5549224.40743618,7456295.94777343,13201340.2656912,29958326.5982686,48072984.3583854,8430560.29653222,17288781.6426223,24878456.3489689,22839306.6123413
"19-07-2016",378.032864094677,487.574820350951,277.766304455612,207.095193489999,4892651.21089905,8419478.89282969,5541882.4592474,7447472.31953302,13191658.9269479,29927912.6351599,48020037.0735579,8424340.50362241,17271264.3110874,24851190.6972009,22808814.0547176
"20-07-2016",377.772928637634,487.070994537348,277.396018614305,206.8266712094,4889149.55994814,8410865.7577231,5534588.89129099,7438741.15163394,13182080.3973586,29897442.8984113,47967733.7216314,8418198.78743156,17253710.2712218,24824256.9934471,22778543.1332542
"21-07-2016",377.517064536238,486.56529085034,277.02840175297,206.560305285641,4885695.88783592,8402229.26418263,5527343.69626559,7430102.43533571,13172604.6673351,29866917.3575234,47916074.250247,8412135.14181171,17236119.5054542,24797655.2107452,22748493.8176479
"22-07-2016",377.265271534349,486.057708783658,276.663453503603,206.296095452074,4882290.19110494,8393569.40356211,5520146.86691841,7421556.16199052,13163231.727391,29836335.9819363,47865058.6076911,8406149.5606925,17218491.9961741,24771385.3224654,22718666.0778179
"23-07-2016",377.017549379927,485.548247829221,276.301173500886,206.034041444225,4878932.46634616,8384886.16719317,5512998.39604531,7413102.32304346,13153961.5681443,29805698.7410385,47814686.7428961,8400242.03808248,17200827.7257367,24745447.3023112,22689059.8839061
"24-07-2016",376.77389782499,485.036907477012,275.941561382154,205.774142999754,4875622.71019827,8376179.54638308,5505898.27649023,7404740.9100315,13144794.1803149,29775005.6041594,47764958.6054353,8394412.56806778,17183126.6764583,24719841.1243163,22659675.2062748
"25-07-2016",376.53431662562,484.523687215169,275.584616787416,205.516399858499,4872360.91934801,8367449.53241638,5498846.50114556,7396471.9145848,13135729.5547258,29744256.5405747,47715874.1455308,8388661.14481282,17165388.8306201,24694566.7628489,22630512.0155085
"26-07-2016",376.298805541994,484.008586529939,275.230339359363,205.260811762445,4869147.09053023,8358696.11655395,5491843.06295234,7388295.32842557,13126767.6823029,29713451.5195031,47667433.3140459,8382987.76256025,17147614.1704656,24669624.1926076,22601570.2824141
"27-07-2016",376.067364338345,483.491604905676,274.878728743339,205.007378455734,4865981.22052767,8349919.29003315,5484887.95489961,7380211.14336863,13117908.5540749,29682590.5101074,47619636.0624887,8377392.41563062,17129802.6782014,24645013.3886238,22572849.978019
"28-07-2016",375.839992783007,482.972741824854,274.529784587366,204.756099684669,4862863.30617127,8341119.04406786,5477981.17002505,7372219.35132137,13109152.1611736,29651673.4814936,47572482.3430121,8371875.09842292,17111954.3359973,24620734.3262609,22544351.0735729
"29-07-2016",375.616690648348,482.451996768071,274.183506542136,204.506975197708,4859793.34433968,8332295.36984873,5471122.70141464,7364319.94428367,13100498.4948331,29620700.4027129,47525972.1084134,8366435.80541381,17094069.1259863,24596786.9812146,22516073.5405472
